D,lambda,tlength,ntherm,ntraj,naccu,c
3,1.145000e+00,1.000000e+00,5000,100000,1000,3.000000e+00

L,k,m,mAbs,m2,m2_V,m4
14,2.000000e-01,1.670327e+03,1.670327e+03,2.795584e+06,1.018799e+03,7.877556e+12
14,2.000000e-01,1.674365e+03,1.674365e+03,2.809343e+06,1.023813e+03,7.957458e+12
14,2.000000e-01,1.654819e+03,1.654819e+03,2.743681e+06,9.998837e+02,7.584736e+12
14,2.000000e-01,1.680416e+03,1.680416e+03,2.829310e+06,1.031090e+03,8.065722e+12
14,2.000000e-01,1.679712e+03,1.679712e+03,2.827669e+06,1.030492e+03,8.065589e+12
14,2.000000e-01,1.651237e+03,1.651237e+03,2.731892e+06,9.955876e+02,7.520361e+12
14,2.000000e-01,1.653725e+03,1.653725e+03,2.742479e+06,9.994455e+02,7.602891e+12
14,2.000000e-01,1.656097e+03,1.656097e+03,2.749636e+06,1.002054e+03,7.636000e+12
14,2.000000e-01,1.658933e+03,1.658933e+03,2.757933e+06,1.005078e+03,7.670333e+12
14,2.000000e-01,1.673970e+03,1.673970e+03,2.806999e+06,1.022959e+03,7.932659e+12
14,2.000000e-01,1.665475e+03,1.665475e+03,2.779333e+06,1.012876e+03,7.786324e+12
14,2.000000e-01,1.683718e+03,1.683718e+03,2.839300e+06,1.034730e+03,8.111137e+12
14,2.000000e-01,1.666013e+03,1.666013e+03,2.781885e+06,1.013806e+03,7.808541e+12
14,2.000000e-01,1.686968e+03,1.686968e+03,2.852869e+06,1.039675e+03,8.217394e+12
14,2.000000e-01,1.670597e+03,1.670597e+03,2.796948e+06,1.019296e+03,7.890354e+12
14,2.000000e-01,1.660733e+03,1.660733e+03,2.765205e+06,1.007728e+03,7.723838e+12
14,2.000000e-01,1.640997e+03,1.640997e+03,2.701155e+06,9.843861e+02,7.382814e+12
14,2.000000e-01,1.664755e+03,1.664755e+03,2.779003e+06,1.012756e+03,7.807111e+12
14,2.000000e-01,1.677307e+03,1.677307e+03,2.819001e+06,1.027333e+03,8.008809e+12
14,2.000000e-01,1.648529e+03,1.648529e+03,2.724374e+06,9.928475e+02,7.494803e+12
14,2.000000e-01,1.633333e+03,1.633333e+03,2.678006e+06,9.759496e+02,7.280576e+12
14,2.000000e-01,1.651584e+03,1.651584e+03,2.732802e+06,9.959191e+02,7.523539e+12
14,2.000000e-01,1.672330e+03,1.672330e+03,2.804425e+06,1.022021e+03,7.949696e+12
14,2.000000e-01,1.617683e+03,1.617683e+03,2.625144e+06,9.566852e+02,6.977149e+12
14,2.000000e-01,1.667479e+03,1.667479e+03,2.784668e+06,1.014821e+03,7.800310e+12
14,2.000000e-01,1.657714e+03,1.657714e+03,2.754808e+06,1.003939e+03,7.663525e+12
14,2.000000e-01,1.671426e+03,1.671426e+03,2.799805e+06,1.020337e+03,7.906233e+12
14,2.000000e-01,1.684557e+03,1.684557e+03,2.843775e+06,1.036361e+03,8.154747e+12
14,2.000000e-01,1.669415e+03,1.669415e+03,2.793325e+06,1.017976e+03,7.873418e+12
14,2.000000e-01,1.653249e+03,1.653249e+03,2.739179e+06,9.982431e+02,7.567904e+12
14,2.100000e-01,1.944811e+03,1.944811e+03,3.785385e+06,1.379513e+03,1.437582e+13
14,2.100000e-01,1.959277e+03,1.959277e+03,3.841919e+06,1.400116e+03,1.480847e+13
14,2.100000e-01,1.945573e+03,1.945573e+03,3.788313e+06,1.380580e+03,1.439752e+13
14,2.100000e-01,1.949097e+03,1.949097e+03,3.801316e+06,1.385319e+03,1.448526e+13
14,2.100000e-01,1.957148e+03,1.957148e+03,3.833586e+06,1.397079e+03,1.474424e+13
14,2.100000e-01,1.948316e+03,1.948316e+03,3.799241e+06,1.384563e+03,1.448335e+13
14,2.100000e-01,1.933925e+03,1.933925e+03,3.742969e+06,1.364056e+03,1.405285e+13
14,2.100000e-01,1.955194e+03,1.955194e+03,3.825846e+06,1.394259e+03,1.468374e+13
14,2.100000e-01,1.948193e+03,1.948193e+03,3.797704e+06,1.384003e+03,1.445661e+13
14,2.100000e-01,1.951914e+03,1.951914e+03,3.812639e+06,1.389446e+03,1.457674e+13
14,2.100000e-01,1.937066e+03,1.937066e+03,3.755431e+06,1.368597e+03,1.415141e+13
14,2.100000e-01,1.957424e+03,1.957424e+03,3.834811e+06,1.397526e+03,1.475621e+13
14,2.100000e-01,1.946353e+03,1.946353e+03,3.792300e+06,1.382033e+03,1.444157e+13
14,2.100000e-01,1.959539e+03,1.959539e+03,3.843376e+06,1.400647e+03,1.482614e+13
14,2.100000e-01,1.940884e+03,1.940884e+03,3.770416e+06,1.374058e+03,1.426650e+13
14,2.100000e-01,1.945803e+03,1.945803e+03,3.789734e+06,1.381098e+03,1.441643e+13
14,2.100000e-01,1.947464e+03,1.947464e+03,3.795391e+06,1.383160e+03,1.444695e+13
14,2.100000e-01,1.941923e+03,1.941923e+03,3.773763e+06,1.375278e+03,1.428193e+13
14,2.100000e-01,1.948677e+03,1.948677e+03,3.800917e+06,1.385174e+03,1.450018e+13
14,2.100000e-01,1.950786e+03,1.950786e+03,3.808590e+06,1.387970e+03,1.455077e+13
14,2.100000e-01,1.939105e+03,1.939105e+03,3.763624e+06,1.371583e+03,1.421728e+13
14,2.100000e-01,1.952884e+03,1.952884e+03,3.816923e+06,1.391007e+03,1.461689e+13
14,2.100000e-01,1.938390e+03,1.938390e+03,3.761156e+06,1.370684e+03,1.420325e+13
14,2.100000e-01,1.952472e+03,1.952472e+03,3.815339e+06,1.390430e+03,1.460517e+13
14,2.100000e-01,1.946377e+03,1.946377e+03,3.791825e+06,1.381860e+03,1.442977e+13
14,2.100000e-01,1.936825e+03,1.936825e+03,3.754762e+06,1.368353e+03,1.415013e+13
14,2.100000e-01,1.956348e+03,1.956348e+03,3.830263e+06,1.395868e+03,1.471593e+13
14,2.100000e-01,1.931758e+03,1.931758e+03,3.734849e+06,1.361096e+03,1.399617e+13
14,2.100000e-01,1.941993e+03,1.941993e+03,3.775021e+06,1.375737e+03,1.430642e+13
14,2.100000e-01,1.950651e+03,1.950651e+03,3.807870e+06,1.387708e+03,1.454274e+13
14,2.100000e-01,1.946996e+03,1.946996e+03,3.793549e+06,1.382489e+03,1.443278e+13
14,2.100000e-01,1.943335e+03,1.943335e+03,3.780494e+06,1.377731e+03,1.435111e+13
14,2.100000e-01,1.960591e+03,1.960591e+03,3.846860e+06,1.401917e+03,1.484327e+13
14,2.100000e-01,1.939554e+03,1.939554e+03,3.766041e+06,1.372464e+03,1.424504e+13
14,2.100000e-01,1.942667e+03,1.942667e+03,3.777268e+06,1.376555e+03,1.431725e+13
14,2.100000e-01,1.945101e+03,1.945101e+03,3.786707e+06,1.379995e+03,1.438839e+13
14,2.100000e-01,1.939172e+03,1.939172e+03,3.763763e+06,1.371634e+03,1.421624e+13
14,2.100000e-01,1.935006e+03,1.935006e+03,3.748592e+06,1.366105e+03,1.411636e+13
14,2.100000e-01,1.949032e+03,1.949032e+03,3.801884e+06,1.385526e+03,1.450227e+13
14,2.100000e-01,1.940067e+03,1.940067e+03,3.766658e+06,1.372689e+03,1.422950e+13
14,2.100000e-01,1.948388e+03,1.948388e+03,3.799009e+06,1.384478e+03,1.447477e+13
14,2.100000e-01,1.944126e+03,1.944126e+03,3.782730e+06,1.378546e+03,1.435585e+13
14,2.100000e-01,1.954790e+03,1.954790e+03,3.824511e+06,1.393772e+03,1.467737e+13
14,2.100000e-01,1.949162e+03,1.949162e+03,3.803095e+06,1.385968e+03,1.452218e+13
14,2.100000e-01,1.938088e+03,1.938088e+03,3.758880e+06,1.369854e+03,1.416974e+13
14,2.100000e-01,1.952385e+03,1.952385e+03,3.814808e+06,1.390236e+03,1.459838e+13
14,2.100000e-01,1.949085e+03,1.949085e+03,3.802334e+06,1.385690e+03,1.450919e+13
14,2.100000e-01,1.932518e+03,1.932518e+03,3.738283e+06,1.362348e+03,1.402872e+13
14,2.100000e-01,1.950143e+03,1.950143e+03,3.806782e+06,1.387311e+03,1.454812e+13
14,2.100000e-01,1.935294e+03,1.935294e+03,3.748573e+06,1.366098e+03,1.409986e+13
14,2.100000e-01,1.951261e+03,1.951261e+03,3.810873e+06,1.388802e+03,1.457491e+13
14,2.100000e-01,1.930565e+03,1.930565e+03,3.730063e+06,1.359352e+03,1.395729e+13
14,2.100000e-01,1.949175e+03,1.949175e+03,3.802245e+06,1.385658e+03,1.450203e+13
14,2.100000e-01,1.934731e+03,1.934731e+03,3.746008e+06,1.365163e+03,1.407472e+13
14,2.100000e-01,1.954164e+03,1.954164e+03,3.821348e+06,1.392619e+03,1.464222e+13
14,2.100000e-01,1.958179e+03,1.958179e+03,3.837317e+06,1.398439e+03,1.476844e+13
14,2.100000e-01,1.943704e+03,1.943704e+03,3.782038e+06,1.378294e+03,1.436454e+13
14,2.100000e-01,1.930662e+03,1.930662e+03,3.731234e+06,1.359779e+03,1.397855e+13
14,2.100000e-01,1.954306e+03,1.954306e+03,3.822446e+06,1.393020e+03,1.465872e+13
14,2.100000e-01,1.956699e+03,1.956699e+03,3.831710e+06,1.396396e+03,1.472845e+13
14,2.100000e-01,1.945182e+03,1.945182e+03,3.787583e+06,1.380315e+03,1.440432e+13
14,2.100000e-01,1.947312e+03,1.947312e+03,3.795421e+06,1.383171e+03,1.445626e+13
14,2.100000e-01,1.946019e+03,1.946019e+03,3.790085e+06,1.381226e+03,1.441159e+13
14,2.100000e-01,1.940708e+03,1.940708e+03,3.769664e+06,1.373784e+03,1.426036e+13
14,2.100000e-01,1.952634e+03,1.952634e+03,3.815738e+06,1.390575e+03,1.460467e+13
14,2.100000e-01,1.950541e+03,1.950541e+03,3.808171e+06,1.387818e+03,1.455610e+13
14,2.100000e-01,1.943394e+03,1.943394e+03,3.779539e+06,1.377383e+03,1.432623e+13
14,2.100000e-01,1.943610e+03,1.943610e+03,3.780704e+06,1.377808e+03,1.434008e+13
14,2.100000e-01,1.949857e+03,1.949857e+03,3.805080e+06,1.386691e+03,1.452628e+13
14,2.100000e-01,1.946894e+03,1.946894e+03,3.793614e+06,1.382512e+03,1.444017e+13
14,2.100000e-01,1.950807e+03,1.950807e+03,3.809193e+06,1.388190e+03,1.456361e+13
14,2.100000e-01,1.952250e+03,1.952250e+03,3.814620e+06,1.390168e+03,1.460214e+13
14,2.100000e-01,1.954364e+03,1.954364e+03,3.822456e+06,1.393023e+03,1.465556e+13
14,2.100000e-01,1.940622e+03,1.940622e+03,3.769140e+06,1.373593e+03,1.425330e+13
14,2.100000e-01,1.935046e+03,1.935046e+03,3.747640e+06,1.365758e+03,1.409308e+13
14,2.100000e-01,1.946859e+03,1.946859e+03,3.793086e+06,1.382320e+03,1.443023e+13
14,2.100000e-01,1.933261e+03,1.933261e+03,3.740462e+06,1.363142e+03,1.403530e+13
14,2.100000e-01,1.947004e+03,1.947004e+03,3.793753e+06,1.382563e+03,1.443686e+13
14,2.100000e-01,1.944284e+03,1.944284e+03,3.783135e+06,1.378694e+03,1.435576e+13
14,2.100000e-01,1.955612e+03,1.955612e+03,3.827491e+06,1.394858e+03,1.469668e+13
14,2.100000e-01,1.945916e+03,1.945916e+03,3.790496e+06,1.381376e+03,1.442633e+13
14,2.100000e-01,1.942988e+03,1.942988e+03,3.778812e+06,1.377118e+03,1.433324e+13
14,2.100000e-01,1.942585e+03,1.942585e+03,3.776705e+06,1.376350e+03,1.430935e+13
14,2.100000e-01,1.957124e+03,1.957124e+03,3.833010e+06,1.396869e+03,1.473278e+13
14,2.100000e-01,1.943234e+03,1.943234e+03,3.779058e+06,1.377208e+03,1.432503e+13
14,2.100000e-01,1.946575e+03,1.946575e+03,3.792381e+06,1.382063e+03,1.443094e+13
14,2.100000e-01,1.937458e+03,1.937458e+03,3.757313e+06,1.369283e+03,1.417065e+13
14,2.100000e-01,1.947630e+03,1.947630e+03,3.796892e+06,1.383707e+03,1.447076e+13
14,2.100000e-01,1.956995e+03,1.956995e+03,3.832096e+06,1.396537e+03,1.471950e+13
14,2.100000e-01,1.949174e+03,1.949174e+03,3.802404e+06,1.385716e+03,1.450577e+13
14,2.100000e-01,1.948137e+03,1.948137e+03,3.798495e+06,1.384291e+03,1.447785e+13
14,2.100000e-01,1.939400e+03,1.939400e+03,3.764990e+06,1.372081e+03,1.423016e+13
14,2.100000e-01,1.942464e+03,1.942464e+03,3.776798e+06,1.376384e+03,1.431878e+13
14,2.100000e-01,1.946486e+03,1.946486e+03,3.792014e+06,1.381929e+03,1.442791e+13
14,2.100000e-01,1.940736e+03,1.940736e+03,3.769972e+06,1.373897e+03,1.426565e+13
14,2.100000e-01,1.952389e+03,1.952389e+03,3.814878e+06,1.390262e+03,1.459987e+13
14,2.100000e-01,1.936275e+03,1.936275e+03,3.752724e+06,1.367611e+03,1.413595e+13
14,2.100000e-01,1.948724e+03,1.948724e+03,3.801091e+06,1.385237e+03,1.450218e+13
14,2.100000e-01,1.933974e+03,1.933974e+03,3.743264e+06,1.364163e+03,1.405693e+13
14,2.100000e-01,1.934913e+03,1.934913e+03,3.747490e+06,1.365703e+03,1.409728e+13
14,2.200000e-01,2.140966e+03,2.140966e+03,4.585632e+06,1.671149e+03,2.106288e+13
14,2.200000e-01,2.135379e+03,2.135379e+03,4.562220e+06,1.662617e+03,2.085681e+13
14,2.200000e-01,2.136066e+03,2.136066e+03,4.564921e+06,1.663601e+03,2.087746e+13
14,2.200000e-01,2.140700e+03,2.140700e+03,4.584486e+06,1.670731e+03,2.105207e+13
14,2.200000e-01,2.136079e+03,2.136079e+03,4.565057e+06,1.663650e+03,2.088008e+13
14,2.200000e-01,2.134072e+03,2.134072e+03,4.556443e+06,1.660511e+03,2.080071e+13
14,2.200000e-01,2.142313e+03,2.142313e+03,4.591499e+06,1.673287e+03,2.111852e+13
14,2.200000e-01,2.137928e+03,2.137928e+03,4.572683e+06,1.666430e+03,2.094507e+13
14,2.200000e-01,2.140328e+03,2.140328e+03,4.583026e+06,1.670199e+03,2.104113e+13
14,2.200000e-01,2.141573e+03,2.141573e+03,4.588399e+06,1.672157e+03,2.109110e+13
14,2.200000e-01,2.128647e+03,2.128647e+03,4.533509e+06,1.652154e+03,2.059539e+13
14,2.200000e-01,2.136594e+03,2.136594e+03,4.567425e+06,1.664513e+03,2.090492e+13
14,2.200000e-01,2.143324e+03,2.143324e+03,4.596053e+06,1.674946e+03,2.116429e+13
14,2.200000e-01,2.143998e+03,2.143998e+03,4.598643e+06,1.675890e+03,2.118258e+13
14,2.200000e-01,2.133872e+03,2.133872e+03,4.555566e+06,1.660192e+03,2.079221e+13
14,2.200000e-01,2.138553e+03,2.138553e+03,4.575429e+06,1.667430e+03,2.097139e+13
14,2.200000e-01,2.135411e+03,2.135411e+03,4.561874e+06,1.662491e+03,2.084514e+13
14,2.200000e-01,2.139299e+03,2.139299e+03,4.578830e+06,1.668670e+03,2.100627e+13
14,2.200000e-01,2.135934e+03,2.135934e+03,4.564346e+06,1.663391e+03,2.087206e+13
14,2.200000e-01,2.133449e+03,2.133449e+03,4.553765e+06,1.659535e+03,2.077587e+13
14,2.200000e-01,2.140425e+03,2.140425e+03,4.583302e+06,1.670299e+03,2.104107e+13
14,2.200000e-01,2.135072e+03,2.135072e+03,4.560479e+06,1.661982e+03,2.083333e+13
14,2.200000e-01,2.140670e+03,2.140670e+03,4.584421e+06,1.670707e+03,2.105266e+13
14,2.200000e-01,2.136564e+03,2.136564e+03,4.566785e+06,1.664280e+03,2.088964e+13
14,2.200000e-01,2.135969e+03,2.135969e+03,4.564954e+06,1.663613e+03,2.088598e+13
14,2.200000e-01,2.137491e+03,2.137491e+03,4.570760e+06,1.665729e+03,2.092629e+13
14,2.200000e-01,2.135862e+03,2.135862e+03,4.563903e+06,1.663230e+03,2.086575e+13
14,2.200000e-01,2.140204e+03,2.140204e+03,4.582601e+06,1.670044e+03,2.103882e+13
14,2.200000e-01,2.137386e+03,2.137386e+03,4.570497e+06,1.665633e+03,2.092738e+13
14,2.200000e-01,2.139360e+03,2.139360e+03,4.579351e+06,1.668860e+03,2.101602e+13
14,2.200000e-01,2.135105e+03,2.135105e+03,4.560673e+06,1.662053e+03,2.083605e+13
14,2.200000e-01,2.146773e+03,2.146773e+03,4.610752e+06,1.680303e+03,2.129797e+13
14,2.200000e-01,2.139391e+03,2.139391e+03,4.578845e+06,1.668675e+03,2.099963e+13
14,2.200000e-01,2.129251e+03,2.129251e+03,4.535810e+06,1.652992e+03,2.061151e+13
14,2.200000e-01,2.138266e+03,2.138266e+03,4.574184e+06,1.666977e+03,2.095973e+13
14,2.200000e-01,2.140911e+03,2.140911e+03,4.585317e+06,1.671034e+03,2.105843e+13
14,2.200000e-01,2.133294e+03,2.133294e+03,4.553331e+06,1.659377e+03,2.077585e+13
14,2.200000e-01,2.138236e+03,2.138236e+03,4.574287e+06,1.667014e+03,2.096493e+13
14,2.200000e-01,2.129746e+03,2.129746e+03,4.538030e+06,1.653801e+03,2.063390e+13
14,2.200000e-01,2.139936e+03,2.139936e+03,4.581445e+06,1.669623e+03,2.102826e+13
14,2.200000e-01,2.139667e+03,2.139667e+03,4.580190e+06,1.669165e+03,2.101488e+13
14,2.200000e-01,2.134295e+03,2.134295e+03,4.557047e+06,1.660731e+03,2.080006e+13
14,2.200000e-01,2.144326e+03,2.144326e+03,4.600050e+06,1.676403e+03,2.119565e+13
14,2.200000e-01,2.135605e+03,2.135605e+03,4.562950e+06,1.662883e+03,2.085956e+13
14,2.200000e-01,2.139057e+03,2.139057e+03,4.577629e+06,1.668232e+03,2.099235e+13
14,2.200000e-01,2.131480e+03,2.131480e+03,4.545197e+06,1.656413e+03,2.069485e+13
14,2.200000e-01,2.136590e+03,2.136590e+03,4.567334e+06,1.664480e+03,2.090268e+13
14,2.200000e-01,2.137618e+03,2.137618e+03,4.571344e+06,1.665942e+03,2.093237e+13
14,2.200000e-01,2.141795e+03,2.141795e+03,4.589258e+06,1.672470e+03,2.109734e+13
14,2.200000e-01,2.138860e+03,2.138860e+03,4.577046e+06,1.668020e+03,2.099139e+13
14,2.200000e-01,2.137423e+03,2.137423e+03,4.570483e+06,1.665628e+03,2.092413e+13
14,2.200000e-01,2.143604e+03,2.143604e+03,4.597080e+06,1.675321e+03,2.117061e+13
14,2.200000e-01,2.143403e+03,2.143403e+03,4.596073e+06,1.674954e+03,2.115857e+13
14,2.200000e-01,2.144166e+03,2.144166e+03,4.599345e+06,1.676146e+03,2.118879e+13
14,2.200000e-01,2.139109e+03,2.139109e+03,4.578001e+06,1.668368e+03,2.099840e+13
14,2.200000e-01,2.139675e+03,2.139675e+03,4.579977e+06,1.669088e+03,2.100859e+13
14,2.200000e-01,2.131461e+03,2.131461e+03,4.545194e+06,1.656412e+03,2.069621e+13
14,2.200000e-01,2.137188e+03,2.137188e+03,4.569913e+06,1.665420e+03,2.092690e+13
14,2.200000e-01,2.137065e+03,2.137065e+03,4.568961e+06,1.665073e+03,2.091032e+13
14,2.200000e-01,2.140672e+03,2.140672e+03,4.584414e+06,1.670705e+03,2.105233e+13
14,2.200000e-01,2.128748e+03,2.128748e+03,4.533783e+06,1.652253e+03,2.059515e+13
14,2.200000e-01,2.140758e+03,2.140758e+03,4.585176e+06,1.670983e+03,2.106648e+13
14,2.200000e-01,2.140208e+03,2.140208e+03,4.582570e+06,1.670033e+03,2.103786e+13
14,2.200000e-01,2.140164e+03,2.140164e+03,4.582622e+06,1.670052e+03,2.104278e+13
14,2.200000e-01,2.139176e+03,2.139176e+03,4.577950e+06,1.668349e+03,2.099192e+13
14,2.200000e-01,2.138738e+03,2.138738e+03,4.576338e+06,1.667761e+03,2.098196e+13
14,2.200000e-01,2.142699e+03,2.142699e+03,4.593149e+06,1.673888e+03,2.113355e+13
14,2.200000e-01,2.135504e+03,2.135504e+03,4.562472e+06,1.662708e+03,2.085397e+13
14,2.200000e-01,2.137475e+03,2.137475e+03,4.570466e+06,1.665622e+03,2.091959e+13
14,2.200000e-01,2.135626e+03,2.135626e+03,4.563389e+06,1.663043e+03,2.086965e+13
14,2.200000e-01,2.138508e+03,2.138508e+03,4.575516e+06,1.667462e+03,2.097726e+13
14,2.200000e-01,2.132073e+03,2.132073e+03,4.548165e+06,1.657494e+03,2.072960e+13
14,2.200000e-01,2.133661e+03,2.133661e+03,4.554379e+06,1.659759e+03,2.077632e+13
14,2.200000e-01,2.137979e+03,2.137979e+03,4.572918e+06,1.666515e+03,2.094746e+13
14,2.200000e-01,2.144190e+03,2.144190e+03,4.599482e+06,1.676196e+03,2.119079e+13
14,2.200000e-01,2.132225e+03,2.132225e+03,4.548718e+06,1.657696e+03,2.073318e+13
14,2.200000e-01,2.137584e+03,2.137584e+03,4.571490e+06,1.665995e+03,2.093905e+13
14,2.200000e-01,2.135334e+03,2.135334e+03,4.561795e+06,1.662462e+03,2.084900e+13
14,2.200000e-01,2.134509e+03,2.134509e+03,4.558574e+06,1.661288e+03,2.082497e+13
14,2.200000e-01,2.143905e+03,2.143905e+03,4.598332e+06,1.675777e+03,2.118132e+13
14,2.200000e-01,2.137117e+03,2.137117e+03,4.569205e+06,1.665162e+03,2.091288e+13
14,2.200000e-01,2.131890e+03,2.131890e+03,4.546860e+06,1.657019e+03,2.070841e+13
14,2.200000e-01,2.135573e+03,2.135573e+03,4.562908e+06,1.662867e+03,2.086080e+13
14,2.200000e-01,2.135283e+03,2.135283e+03,4.561382e+06,1.662311e+03,2.084175e+13
14,2.200000e-01,2.141130e+03,2.141130e+03,4.586152e+06,1.671338e+03,2.106410e+13
14,2.200000e-01,2.137834e+03,2.137834e+03,4.571993e+06,1.666178e+03,2.093332e+13
14,2.200000e-01,2.145463e+03,2.145463e+03,4.604895e+06,1.678169e+03,2.123989e+13
14,2.200000e-01,2.148465e+03,2.148465e+03,4.617793e+06,1.682869e+03,2.135888e+13
14,2.200000e-01,2.127573e+03,2.127573e+03,4.528805e+06,1.650439e+03,2.055024e+13
14,2.200000e-01,2.143506e+03,2.143506e+03,4.596825e+06,1.675228e+03,2.117122e+13
14,2.200000e-01,2.147284e+03,2.147284e+03,4.612563e+06,1.680963e+03,2.130778e+13
14,2.200000e-01,2.144061e+03,2.144061e+03,4.598764e+06,1.675934e+03,2.118104e+13
14,2.200000e-01,2.143128e+03,2.143128e+03,4.595017e+06,1.674569e+03,2.115110e+13
14,2.200000e-01,2.133520e+03,2.133520e+03,4.553475e+06,1.659430e+03,2.076273e+13
14,2.200000e-01,2.142887e+03,2.142887e+03,4.593617e+06,1.674059e+03,2.113162e+13
14,2.200000e-01,2.142467e+03,2.142467e+03,4.592375e+06,1.673606e+03,2.113042e+13
14,2.200000e-01,2.139042e+03,2.139042e+03,4.577435e+06,1.668161e+03,2.098829e+13
14,2.200000e-01,2.138012e+03,2.138012e+03,4.572957e+06,1.666529e+03,2.094590e+13
14,2.200000e-01,2.138454e+03,2.138454e+03,4.574821e+06,1.667209e+03,2.096260e+13
14,2.200000e-01,2.136582e+03,2.136582e+03,4.567037e+06,1.664372e+03,2.089527e+13
14,2.300000e-01,2.283885e+03,2.283885e+03,5.217662e+06,1.901480e+03,2.725581e+13
14,2.300000e-01,2.282159e+03,2.282159e+03,5.209504e+06,1.898507e+03,2.716497e+13
14,2.300000e-01,2.280177e+03,2.280177e+03,5.200735e+06,1.895312e+03,2.707943e+13
14,2.300000e-01,2.285876e+03,2.285876e+03,5.226637e+06,1.904751e+03,2.734714e+13
14,2.300000e-01,2.285899e+03,2.285899e+03,5.226872e+06,1.904837e+03,2.735231e+13
14,2.300000e-01,2.284172e+03,2.284172e+03,5.218833e+06,1.901907e+03,2.726522e+13
14,2.300000e-01,2.286266e+03,2.286266e+03,5.228304e+06,1.905359e+03,2.736219e+13
14,2.300000e-01,2.279447e+03,2.279447e+03,5.197294e+06,1.894058e+03,2.704120e+13
14,2.300000e-01,2.284565e+03,2.284565e+03,5.220857e+06,1.902645e+03,2.729115e+13
14,2.300000e-01,2.282419e+03,2.282419e+03,5.210799e+06,1.898979e+03,2.718074e+13
14,2.300000e-01,2.285144e+03,2.285144e+03,5.223513e+06,1.903613e+03,2.731918e+13
14,2.300000e-01,2.289668e+03,2.289668e+03,5.244219e+06,1.911158e+03,2.753610e+13
14,2.300000e-01,2.283272e+03,2.283272e+03,5.214710e+06,1.900404e+03,2.722196e+13
14,2.300000e-01,2.279383e+03,2.279383e+03,5.196988e+06,1.893946e+03,2.703774e+13
14,2.300000e-01,2.285284e+03,2.285284e+03,5.223813e+06,1.903722e+03,2.731513e+13
14,2.300000e-01,2.285770e+03,2.285770e+03,5.226128e+06,1.904566e+03,2.734138e+13
14,2.300000e-01,2.289184e+03,2.289184e+03,5.241957e+06,1.910334e+03,2.751139e+13
14,2.300000e-01,2.282955e+03,2.282955e+03,5.213429e+06,1.899938e+03,2.721188e+13
14,2.300000e-01,2.283363e+03,2.283363e+03,5.214981e+06,1.900503e+03,2.722175e+13
14,2.300000e-01,2.280321e+03,2.280321e+03,5.201277e+06,1.895509e+03,2.708258e+13
14,2.300000e-01,2.282277e+03,2.282277e+03,5.210346e+06,1.898814e+03,2.718009e+13
14,2.300000e-01,2.283599e+03,2.283599e+03,5.216331e+06,1.900995e+03,2.724147e+13
14,2.300000e-01,2.290604e+03,2.290604e+03,5.248360e+06,1.912668e+03,2.757650e+13
14,2.300000e-01,2.279832e+03,2.279832e+03,5.199155e+06,1.894736e+03,2.706270e+13
14,2.300000e-01,2.287434e+03,2.287434e+03,5.233995e+06,1.907433e+03,2.742885e+13
14,2.300000e-01,2.280076e+03,2.280076e+03,5.200189e+06,1.895113e+03,2.707189e+13
14,2.300000e-01,2.289408e+03,2.289408e+03,5.242770e+06,1.910630e+03,2.751564e+13
14,2.300000e-01,2.282063e+03,2.282063e+03,5.209296e+06,1.898432e+03,2.716759e+13
14,2.300000e-01,2.283666e+03,2.283666e+03,5.216546e+06,1.901074e+03,2.724179e+13
14,2.300000e-01,2.278400e+03,2.278400e+03,5.192606e+06,1.892349e+03,2.699427e+13
14,2.300000e-01,2.282275e+03,2.282275e+03,5.210235e+06,1.898774e+03,2.717679e+13
14,2.300000e-01,2.282989e+03,2.282989e+03,5.213435e+06,1.899940e+03,2.720894e+13
14,2.300000e-01,2.285119e+03,2.285119e+03,5.223145e+06,1.903479e+03,2.730990e+13
14,2.300000e-01,2.286499e+03,2.286499e+03,5.229369e+06,1.905747e+03,2.737327e+13
14,2.300000e-01,2.288181e+03,2.288181e+03,5.237110e+06,1.908568e+03,2.745536e+13
14,2.300000e-01,2.285482e+03,2.285482e+03,5.224902e+06,1.904119e+03,2.733033e+13
14,2.300000e-01,2.285047e+03,2.285047e+03,5.222813e+06,1.903358e+03,2.730647e+13
14,2.300000e-01,2.286222e+03,2.286222e+03,5.228398e+06,1.905393e+03,2.736933e+13
14,2.300000e-01,2.279975e+03,2.279975e+03,5.199590e+06,1.894894e+03,2.706267e+13
14,2.300000e-01,2.288596e+03,2.288596e+03,5.239364e+06,1.909389e+03,2.748646e+13
14,2.300000e-01,2.282652e+03,2.282652e+03,5.212092e+06,1.899450e+03,2.719905e+13
14,2.300000e-01,2.285518e+03,2.285518e+03,5.225010e+06,1.904158e+03,2.733020e+13
14,2.300000e-01,2.286507e+03,2.286507e+03,5.229640e+06,1.905845e+03,2.738108e+13
14,2.300000e-01,2.281884e+03,2.281884e+03,5.208383e+06,1.898099e+03,2.715619e+13
14,2.300000e-01,2.281893e+03,2.281893e+03,5.208500e+06,1.898142e+03,2.715897e+13
14,2.300000e-01,2.281816e+03,2.281816e+03,5.208162e+06,1.898018e+03,2.715562e+13
14,2.300000e-01,2.280454e+03,2.280454e+03,5.201760e+06,1.895685e+03,2.708508e+13
14,2.300000e-01,2.283180e+03,2.283180e+03,5.214441e+06,1.900307e+03,2.722230e+13
