D,lambda,tlength,ntherm,ntraj,naccu,c
3,1.145000e+00,1.000000e+00,5000,100000,1000,3.000000e+00

L,k,m,mAbs,m2,m2_V,m4
4,1.825000e-01,1.409178e-01,2.661764e+01,8.676503e+02,1.355704e+01,1.216796e+06
4,1.825000e-01,1.152541e+00,1.990534e+01,5.516871e+02,8.620111e+00,6.406989e+05
4,1.825000e-01,-1.665177e+00,2.813938e+01,9.370088e+02,1.464076e+01,1.329524e+06
4,1.825000e-01,2.751845e+00,2.509412e+01,8.086463e+02,1.263510e+01,1.108765e+06
4,1.825000e-01,-9.383809e+00,2.344403e+01,7.411123e+02,1.157988e+01,1.032541e+06
4,1.825000e-01,-1.524060e+01,2.514194e+01,7.869493e+02,1.229608e+01,1.029044e+06
4,1.825000e-01,5.792590e+00,2.346504e+01,7.386072e+02,1.154074e+01,1.033685e+06
4,1.825000e-01,6.310934e+00,2.714619e+01,8.747120e+02,1.366738e+01,1.157583e+06
4,1.825000e-01,-9.095667e+00,2.198075e+01,6.606099e+02,1.032203e+01,8.503796e+05
4,1.825000e-01,5.160849e+00,2.678537e+01,9.025292e+02,1.410202e+01,1.350429e+06
4,1.825000e-01,1.325060e+01,2.550305e+01,8.243589e+02,1.288061e+01,1.138239e+06
4,1.825000e-01,2.810096e+00,2.066567e+01,5.817550e+02,9.089921e+00,6.718357e+05
4,1.825000e-01,2.039054e+01,2.509014e+01,8.040885e+02,1.256388e+01,1.100008e+06
4,1.825000e-01,-8.539770e+00,2.682920e+01,8.800645e+02,1.375101e+01,1.239904e+06
4,1.825000e-01,4.164574e+00,2.431522e+01,7.755523e+02,1.211800e+01,1.082296e+06
4,1.825000e-01,-3.143031e+00,2.338113e+01,7.037202e+02,1.099563e+01,8.522351e+05
4,1.825000e-01,-1.534930e+01,2.520057e+01,8.022693e+02,1.253546e+01,1.075675e+06
4,1.825000e-01,-3.495676e+00,2.600784e+01,8.562889e+02,1.337951e+01,1.206084e+06
4,1.825000e-01,1.216944e+00,2.388731e+01,7.531433e+02,1.176786e+01,1.035993e+06
4,1.825000e-01,6.652788e+00,2.754575e+01,9.244468e+02,1.444448e+01,1.324332e+06
4,1.825000e-01,-9.688280e-01,2.771659e+01,9.354884e+02,1.461701e+01,1.342647e+06
4,1.825000e-01,-8.078022e+00,2.667793e+01,8.925330e+02,1.394583e+01,1.321987e+06
4,1.825000e-01,-1.637152e+00,2.137430e+01,6.050517e+02,9.453933e+00,6.840664e+05
4,1.825000e-01,-1.365169e+01,2.534675e+01,7.958342e+02,1.243491e+01,1.039928e+06
4,1.825000e-01,7.716808e+00,2.436937e+01,7.605391e+02,1.188342e+01,9.816356e+05
4,1.837500e-01,-7.631405e+00,2.568231e+01,8.398762e+02,1.312307e+01,1.230417e+06
4,1.837500e-01,-2.159774e+00,2.623108e+01,8.591997e+02,1.342500e+01,1.224544e+06
4,1.837500e-01,1.433260e+01,2.609069e+01,8.851781e+02,1.383091e+01,1.330860e+06
4,1.837500e-01,-2.755609e+01,2.825201e+01,9.420094e+02,1.471890e+01,1.328139e+06
4,1.837500e-01,-3.265762e+00,2.247117e+01,6.926202e+02,1.082219e+01,9.233204e+05
4,1.837500e-01,-4.159870e-02,2.430698e+01,7.835452e+02,1.224289e+01,1.107220e+06
4,1.837500e-01,9.083032e+00,2.442902e+01,7.643584e+02,1.194310e+01,9.983911e+05
4,1.837500e-01,-9.965946e+00,2.678941e+01,8.977656e+02,1.402759e+01,1.313075e+06
4,1.837500e-01,-2.052814e+01,2.597499e+01,8.637876e+02,1.349668e+01,1.269300e+06
4,1.837500e-01,5.094249e+00,2.670945e+01,8.876418e+02,1.386940e+01,1.237293e+06
4,1.837500e-01,-1.114256e+01,2.456993e+01,7.683724e+02,1.200582e+01,1.003004e+06
4,1.837500e-01,3.253577e+00,2.183210e+01,6.493604e+02,1.014626e+01,8.237380e+05
4,1.837500e-01,1.960508e+01,2.628998e+01,8.549129e+02,1.335801e+01,1.162152e+06
4,1.837500e-01,1.029074e+01,2.684818e+01,9.182218e+02,1.434722e+01,1.401683e+06
4,1.837500e-01,-5.676598e+00,2.756592e+01,9.280815e+02,1.450127e+01,1.342002e+06
4,1.837500e-01,3.153634e+00,2.454692e+01,7.808870e+02,1.220136e+01,1.040917e+06
4,1.837500e-01,-7.040624e+00,2.277705e+01,7.087666e+02,1.107448e+01,9.663931e+05
4,1.837500e-01,-6.491269e+00,2.684723e+01,9.064560e+02,1.416338e+01,1.348014e+06
4,1.837500e-01,1.188736e+01,2.352921e+01,7.407512e+02,1.157424e+01,1.006063e+06
4,1.837500e-01,1.134717e+00,2.294809e+01,6.963804e+02,1.088094e+01,8.827958e+05
4,1.837500e-01,-9.884696e+00,2.482588e+01,7.662155e+02,1.197212e+01,9.700112e+05
4,1.837500e-01,1.748381e+01,2.652344e+01,8.852370e+02,1.383183e+01,1.284578e+06
4,1.837500e-01,7.398802e+00,2.385331e+01,7.390416e+02,1.154752e+01,9.389917e+05
4,1.837500e-01,-7.412521e+00,2.886873e+01,1.000135e+03,1.562711e+01,1.484071e+06
4,1.837500e-01,-5.352923e+00,2.490580e+01,7.793930e+02,1.217802e+01,1.004828e+06
4,1.837500e-01,6.856758e+00,2.439000e+01,7.622634e+02,1.191037e+01,9.970694e+05
4,1.837500e-01,1.160721e+01,2.433668e+01,7.736774e+02,1.208871e+01,1.050972e+06
4,1.837500e-01,-6.101496e+00,2.338676e+01,7.574267e+02,1.183479e+01,1.094317e+06
4,1.837500e-01,-5.366743e+00,2.672233e+01,8.980882e+02,1.403263e+01,1.310590e+06
4,1.837500e-01,-1.215966e+01,2.568418e+01,8.081191e+02,1.262686e+01,1.028000e+06
4,1.837500e-01,1.321459e+00,2.383478e+01,7.492424e+02,1.170691e+01,1.017669e+06
4,1.837500e-01,2.455242e+01,3.089276e+01,1.113139e+03,1.739279e+01,1.761693e+06
4,1.837500e-01,1.140697e+01,2.928830e+01,1.037442e+03,1.621003e+01,1.635494e+06
4,1.837500e-01,2.203687e+01,2.821574e+01,9.858707e+02,1.540423e+01,1.528631e+06
4,1.837500e-01,-1.171260e+01,2.791932e+01,9.535170e+02,1.489870e+01,1.423779e+06
4,1.837500e-01,3.828665e+00,2.976815e+01,1.017416e+03,1.589713e+01,1.457829e+06
4,1.837500e-01,-1.585429e+01,2.399433e+01,7.331820e+02,1.145597e+01,9.058660e+05
4,1.837500e-01,5.439184e+00,2.759827e+01,9.049798e+02,1.414031e+01,1.251027e+06
4,1.837500e-01,6.769631e+00,2.421256e+01,7.600296e+02,1.187546e+01,1.012554e+06
4,1.837500e-01,3.878952e+00,2.101205e+01,6.380308e+02,9.969231e+00,8.750373e+05
4,1.837500e-01,1.892683e+00,2.889247e+01,1.013533e+03,1.583646e+01,1.549211e+06
4,1.837500e-01,-3.370120e+00,2.344053e+01,7.104078e+02,1.110012e+01,8.967019e+05
4,1.837500e-01,-3.699361e+00,2.500241e+01,8.103501e+02,1.266172e+01,1.137478e+06
4,1.837500e-01,8.929431e-01,2.465251e+01,8.030453e+02,1.254758e+01,1.158370e+06
4,1.837500e-01,-9.342204e+00,2.157342e+01,6.249071e+02,9.764173e+00,7.354007e+05
4,1.837500e-01,1.480664e+01,2.735491e+01,9.301770e+02,1.453402e+01,1.422030e+06
4,1.837500e-01,6.615811e+00,2.559344e+01,8.264529e+02,1.291333e+01,1.160515e+06
4,1.837500e-01,2.312704e+00,2.871200e+01,9.872249e+02,1.542539e+01,1.453959e+06
4,1.837500e-01,-1.075566e+00,2.174990e+01,6.638726e+02,1.037301e+01,8.902422e+05
4,1.837500e-01,1.139018e+01,2.135717e+01,6.405059e+02,1.000790e+01,8.306843e+05
4,1.837500e-01,3.084840e+00,2.409611e+01,7.758319e+02,1.212237e+01,1.115560e+06
4,1.837500e-01,-4.080362e+00,2.387747e+01,7.476002e+02,1.168125e+01,9.934461e+05
4,1.837500e-01,-1.789862e+01,2.784441e+01,9.301646e+02,1.453382e+01,1.316612e+06
4,1.837500e-01,8.739649e+00,2.682272e+01,8.785039e+02,1.372662e+01,1.205992e+06
4,1.837500e-01,-1.677003e+01,2.734543e+01,9.349599e+02,1.460875e+01,1.412852e+06
4,1.837500e-01,-1.175993e+00,2.347710e+01,7.216392e+02,1.127561e+01,9.461808e+05
4,1.837500e-01,1.883678e+01,2.505561e+01,7.830355e+02,1.223493e+01,1.000560e+06
4,1.837500e-01,2.248946e+01,2.886909e+01,1.000760e+03,1.563688e+01,1.510404e+06
4,1.837500e-01,1.799040e+01,2.548773e+01,8.363622e+02,1.306816e+01,1.200058e+06
4,1.837500e-01,8.944069e+00,2.431540e+01,7.646649e+02,1.194789e+01,1.048871e+06
4,1.837500e-01,-1.467910e+01,2.636999e+01,8.495625e+02,1.327441e+01,1.144239e+06
4,1.837500e-01,-7.553617e+00,2.616720e+01,8.327257e+02,1.301134e+01,1.107136e+06
4,1.837500e-01,-4.268666e+00,2.198526e+01,6.359512e+02,9.936737e+00,7.506152e+05
4,1.837500e-01,-4.721508e+00,2.721689e+01,9.123212e+02,1.425502e+01,1.317926e+06
4,1.837500e-01,-1.754978e+01,2.428647e+01,7.425486e+02,1.160232e+01,9.415026e+05
4,1.837500e-01,-1.455840e+01,2.239026e+01,6.914724e+02,1.080426e+01,9.295952e+05
4,1.837500e-01,-1.622177e+01,2.152996e+01,6.484568e+02,1.013214e+01,8.478483e+05
4,1.837500e-01,2.768304e+00,2.731609e+01,9.429947e+02,1.473429e+01,1.444660e+06
4,1.837500e-01,1.300892e+01,2.340704e+01,7.484619e+02,1.169472e+01,1.051014e+06
4,1.837500e-01,-3.975082e+00,2.350280e+01,7.537705e+02,1.177766e+01,1.078152e+06
4,1.837500e-01,-1.907035e+00,2.538077e+01,8.363610e+02,1.306814e+01,1.179674e+06
4,1.837500e-01,-1.912893e+01,2.859586e+01,9.803523e+02,1.531800e+01,1.451041e+06
4,1.837500e-01,1.838361e+01,2.448360e+01,7.755629e+02,1.211817e+01,1.045457e+06
4,1.837500e-01,-9.862633e+00,2.365382e+01,7.271431e+02,1.136161e+01,9.280470e+05
4,1.837500e-01,1.457988e+01,2.582981e+01,8.283929e+02,1.294364e+01,1.113619e+06
4,1.837500e-01,1.322442e+00,2.512844e+01,7.971495e+02,1.245546e+01,1.077235e+06
4,1.837500e-01,-1.075660e+01,2.442321e+01,7.696738e+02,1.202615e+01,1.042403e+06
4,1.837500e-01,5.494633e+00,2.654465e+01,8.800636e+02,1.375099e+01,1.265054e+06
4,1.837500e-01,-4.606178e+00,2.997210e+01,1.068363e+03,1.669318e+01,1.666631e+06
4,1.837500e-01,5.683137e+00,2.414196e+01,7.461283e+02,1.165825e+01,9.562195e+05
4,1.837500e-01,-2.679474e+00,2.502401e+01,8.133610e+02,1.270876e+01,1.113755e+06
4,1.837500e-01,2.109325e+01,2.332890e+01,7.365698e+02,1.150890e+01,1.012971e+06
4,1.837500e-01,8.672603e-02,2.190856e+01,6.512500e+02,1.017578e+01,8.166367e+05
4,1.837500e-01,-1.408423e+01,2.192314e+01,6.391038e+02,9.985997e+00,7.775643e+05
4,1.837500e-01,-1.308250e+01,2.468842e+01,7.343132e+02,1.147364e+01,8.440752e+05
4,1.837500e-01,-4.163004e+00,2.445390e+01,7.620918e+02,1.190768e+01,1.010797e+06
4,1.837500e-01,-5.361860e+00,2.476283e+01,7.624278e+02,1.191293e+01,9.427282e+05
4,1.837500e-01,9.145937e+00,2.578794e+01,8.410540e+02,1.314147e+01,1.179542e+06
4,1.837500e-01,-1.804931e+01,2.589686e+01,8.283254e+02,1.294258e+01,1.110776e+06
4,1.837500e-01,-6.393849e+00,2.537551e+01,8.187486e+02,1.279295e+01,1.120011e+06
4,1.837500e-01,-7.310112e+00,2.448018e+01,7.604504e+02,1.188204e+01,9.563462e+05
4,1.837500e-01,6.756947e+00,2.609485e+01,8.650292e+02,1.351608e+01,1.247048e+06
4,1.837500e-01,7.348933e+00,2.560972e+01,8.256072e+02,1.290011e+01,1.150330e+06
4,1.837500e-01,-4.057168e-01,2.615479e+01,8.868556e+02,1.385712e+01,1.338610e+06
4,1.837500e-01,-6.761152e+00,2.771685e+01,9.465001e+02,1.478906e+01,1.413876e+06
4,1.837500e-01,2.174054e+00,2.657457e+01,9.031375e+02,1.411152e+01,1.356201e+06
4,1.837500e-01,9.306222e+00,2.616300e+01,8.868474e+02,1.385699e+01,1.328234e+06
4,1.837500e-01,1.669712e+01,2.514602e+01,8.285741e+02,1.294647e+01,1.183171e+06
4,1.837500e-01,-5.716790e+00,2.413801e+01,7.552189e+02,1.180029e+01,1.016629e+06
4,1.837500e-01,7.817894e+00,2.180466e+01,6.491666e+02,1.014323e+01,7.966748e+05
4,1.850000e-01,8.244618e+00,2.101298e+01,6.358571e+02,9.935267e+00,8.498950e+05
4,1.850000e-01,-1.309420e+01,2.363740e+01,7.174772e+02,1.121058e+01,9.189028e+05
4,1.850000e-01,1.686428e+00,2.793039e+01,9.648277e+02,1.507543e+01,1.435077e+06
4,1.850000e-01,-2.003990e+01,2.622015e+01,8.563908e+02,1.338111e+01,1.197022e+06
4,1.850000e-01,3.964398e+00,2.599641e+01,8.520744e+02,1.331366e+01,1.240369e+06
4,1.850000e-01,-1.211969e+01,2.633134e+01,8.745135e+02,1.366427e+01,1.247213e+06
4,1.850000e-01,-2.617196e+00,2.435378e+01,7.754366e+02,1.211620e+01,1.092842e+06
4,1.850000e-01,-4.714686e+00,2.475450e+01,7.866392e+02,1.229124e+01,1.072643e+06
4,1.850000e-01,1.133533e+01,2.413979e+01,7.606806e+02,1.188563e+01,1.041336e+06
4,1.850000e-01,-1.032309e+01,2.574120e+01,8.429295e+02,1.317077e+01,1.183808e+06
4,1.850000e-01,-1.506515e+01,3.008740e+01,1.068634e+03,1.669740e+01,1.653285e+06
4,1.850000e-01,-8.979253e+00,2.322199e+01,6.985957e+02,1.091556e+01,8.619152e+05
4,1.850000e-01,-1.752508e+01,2.696402e+01,8.931669e+02,1.395573e+01,1.259432e+06
4,1.850000e-01,-5.261875e+00,2.420469e+01,7.552587e+02,1.180092e+01,9.921508e+05
4,1.850000e-01,2.739485e+01,2.859190e+01,9.651774e+02,1.508090e+01,1.399265e+06
4,1.850000e-01,1.477506e+01,2.578133e+01,8.653929e+02,1.352176e+01,1.265514e+06
4,1.850000e-01,-1.208943e+01,2.500791e+01,8.106621e+02,1.266659e+01,1.146742e+06
4,1.850000e-01,4.395038e+00,2.898247e+01,1.006220e+03,1.572219e+01,1.537498e+06
4,1.850000e-01,8.924936e+00,2.699870e+01,8.928520e+02,1.395081e+01,1.264544e+06
4,1.850000e-01,7.185241e+00,2.386089e+01,7.250285e+02,1.132857e+01,9.013277e+05
4,1.850000e-01,-1.063860e+01,2.806471e+01,9.613442e+02,1.502100e+01,1.399989e+06
4,1.850000e-01,-1.681400e+01,2.670902e+01,8.845083e+02,1.382044e+01,1.252343e+06
4,1.850000e-01,4.479061e+00,2.660701e+01,8.879033e+02,1.387349e+01,1.323230e+06
4,1.850000e-01,2.998985e+00,2.303836e+01,7.013216e+02,1.095815e+01,9.020892e+05
4,1.850000e-01,1.930107e+01,2.815206e+01,9.815784e+02,1.533716e+01,1.518410e+06
4,1.850000e-01,-1.960201e+01,2.927700e+01,9.815627e+02,1.533692e+01,1.342161e+06
4,1.850000e-01,-1.826795e+01,2.494248e+01,7.993982e+02,1.249060e+01,1.104964e+06
4,1.850000e-01,-7.694126e+00,2.598169e+01,8.349197e+02,1.304562e+01,1.130382e+06
4,1.850000e-01,-1.376998e+01,2.499371e+01,7.957222e+02,1.243316e+01,1.087240e+06
4,1.850000e-01,-4.946161e+00,2.521352e+01,8.219556e+02,1.284306e+01,1.150735e+06
4,1.850000e-01,-4.287022e+00,2.232502e+01,6.664830e+02,1.041380e+01,8.304031e+05
4,1.850000e-01,-5.635912e+00,2.894165e+01,1.011200e+03,1.580000e+01,1.534989e+06
4,1.850000e-01,-1.642232e+01,2.754432e+01,9.417803e+02,1.471532e+01,1.397051e+06
4,1.850000e-01,1.075548e+01,2.483448e+01,7.885749e+02,1.232148e+01,1.056609e+06
4,1.850000e-01,8.504581e+00,2.885455e+01,1.001620e+03,1.565032e+01,1.520773e+06
4,1.850000e-01,-1.264396e+01,2.489921e+01,7.777925e+02,1.215301e+01,1.031435e+06
4,1.850000e-01,-7.354694e+00,2.702587e+01,9.110804e+02,1.423563e+01,1.364419e+06
4,1.850000e-01,1.031151e+01,2.181867e+01,6.445638e+02,1.007131e+01,8.208432e+05
4,1.850000e-01,1.347619e+01,2.467153e+01,7.814927e+02,1.221082e+01,1.038947e+06
4,1.850000e-01,6.614848e+00,2.736917e+01,9.285427e+02,1.450848e+01,1.367911e+06
4,1.850000e-01,-1.033682e+01,2.293172e+01,7.216909e+02,1.127642e+01,1.011704e+06
4,1.850000e-01,-1.597316e+01,2.873919e+01,9.913505e+02,1.548985e+01,1.473370e+06
4,1.850000e-01,1.245457e+01,2.434780e+01,7.521159e+02,1.175181e+01,9.892227e+05
4,1.850000e-01,-1.027669e+01,2.534869e+01,8.063267e+02,1.259885e+01,1.065114e+06
4,1.850000e-01,-6.501961e+00,3.064730e+01,1.101436e+03,1.720993e+01,1.758701e+06
4,1.850000e-01,1.030846e+01,2.515043e+01,8.051957e+02,1.258118e+01,1.071323e+06
4,1.850000e-01,-1.446410e+01,2.708400e+01,8.957990e+02,1.399686e+01,1.264561e+06
4,1.850000e-01,-3.935285e+00,2.682374e+01,8.975721e+02,1.402456e+01,1.312247e+06
4,1.850000e-01,7.903789e+00,2.696676e+01,8.927099e+02,1.394859e+01,1.254810e+06
4,1.850000e-01,-1.326105e+01,2.548501e+01,8.298910e+02,1.296705e+01,1.153536e+06
4,1.850000e-01,7.058097e+00,2.256778e+01,6.600934e+02,1.031396e+01,7.823852e+05
4,1.850000e-01,6.599197e+00,2.556178e+01,8.265898e+02,1.291547e+01,1.157050e+06
4,1.850000e-01,-2.518709e-01,2.971895e+01,1.026949e+03,1.604607e+01,1.495905e+06
4,1.850000e-01,2.514726e+00,2.466956e+01,7.744478e+02,1.210075e+01,1.015838e+06
4,1.850000e-01,1.754378e+01,2.358914e+01,7.390940e+02,1.154834e+01,9.916328e+05
4,1.850000e-01,1.019047e+01,2.541113e+01,8.585566e+02,1.341495e+01,1.326665e+06
4,1.850000e-01,-2.079089e+01,2.531802e+01,8.168481e+02,1.276325e+01,1.115530e+06
4,1.850000e-01,2.753962e+00,2.959737e+01,1.024404e+03,1.600632e+01,1.560917e+06
4,1.850000e-01,1.979057e+00,2.728488e+01,9.379080e+02,1.465481e+01,1.425655e+06
4,1.850000e-01,-9.960799e+00,2.424332e+01,7.872283e+02,1.230044e+01,1.142229e+06
4,1.850000e-01,-4.569082e+00,2.574003e+01,8.386915e+02,1.310455e+01,1.196132e+06
4,1.850000e-01,8.096562e+00,2.666014e+01,8.774194e+02,1.370968e+01,1.246629e+06
4,1.850000e-01,-3.957260e+00,2.593300e+01,8.655380e+02,1.352403e+01,1.279599e+06
4,1.850000e-01,-1.842420e+01,2.891290e+01,9.983041e+02,1.559850e+01,1.493231e+06
4,1.850000e-01,8.987982e+00,2.385891e+01,7.384267e+02,1.153792e+01,9.640125e+05
4,1.850000e-01,1.899437e+00,2.791665e+01,9.819626e+02,1.534317e+01,1.534722e+06
4,1.850000e-01,1.040609e+01,2.810217e+01,9.634262e+02,1.505353e+01,1.436438e+06
4,1.850000e-01,-5.013079e-01,2.406466e+01,7.463586e+02,1.166185e+01,9.614180e+05
4,1.850000e-01,5.026748e+00,2.424432e+01,7.619439e+02,1.190537e+01,9.915574e+05
4,1.850000e-01,-7.313150e+00,2.602006e+01,8.511390e+02,1.329905e+01,1.202353e+06
4,1.850000e-01,-1.191178e+01,2.429772e+01,7.493958e+02,1.170931e+01,9.657984e+05
4,1.850000e-01,1.395070e+01,2.539927e+01,7.939990e+02,1.240623e+01,9.986075e+05
4,1.850000e-01,-2.383759e+00,2.380838e+01,7.432386e+02,1.161310e+01,1.012683e+06
4,1.850000e-01,2.054473e+01,2.839720e+01,9.721286e+02,1.518951e+01,1.455599e+06
4,1.850000e-01,4.198158e+00,2.452211e+01,7.799057e+02,1.218603e+01,1.058913e+06
4,1.850000e-01,2.273547e+01,2.450139e+01,7.598315e+02,1.187237e+01,9.906765e+05
4,1.850000e-01,1.699061e+01,2.336439e+01,7.393381e+02,1.155216e+01,1.049695e+06
4,1.850000e-01,2.191717e+01,3.103898e+01,1.134951e+03,1.773360e+01,1.856757e+06
4,1.850000e-01,1.841079e+01,2.749777e+01,9.447202e+02,1.476125e+01,1.424182e+06
4,1.850000e-01,1.746459e+01,2.682919e+01,8.864813e+02,1.385127e+01,1.244404e+06
4,1.850000e-01,2.763819e-01,2.529169e+01,8.095012e+02,1.264846e+01,1.088116e+06
4,1.850000e-01,-2.367729e+00,2.829293e+01,9.465157e+02,1.478931e+01,1.319627e+06
4,1.850000e-01,-1.233498e+00,2.769604e+01,9.475179e+02,1.480497e+01,1.420137e+06
4,1.850000e-01,-1.067001e+00,2.106774e+01,6.423642e+02,1.003694e+01,8.839600e+05
4,1.850000e-01,4.865716e+00,2.439626e+01,7.354488e+02,1.149139e+01,8.974100e+05
4,1.850000e-01,1.146736e+01,2.448048e+01,7.707032e+02,1.204224e+01,1.030874e+06
4,1.850000e-01,2.212328e+01,2.604579e+01,8.534306e+02,1.333485e+01,1.192302e+06
4,1.850000e-01,-7.428685e+00,2.348092e+01,7.073327e+02,1.105207e+01,8.710788e+05
4,1.850000e-01,-2.564420e+01,3.101614e+01,1.097197e+03,1.714371e+01,1.682048e+06
4,1.850000e-01,8.958452e-01,2.750801e+01,9.231529e+02,1.442426e+01,1.317599e+06
4,1.850000e-01,4.711093e+00,2.618699e+01,8.732792e+02,1.364499e+01,1.265359e+06
4,1.850000e-01,2.012829e+01,2.635504e+01,8.656648e+02,1.352601e+01,1.209573e+06
4,1.850000e-01,-4.264078e+00,2.318285e+01,7.076385e+02,1.105685e+01,9.017208e+05
4,1.850000e-01,-1.606856e+01,2.751784e+01,9.476765e+02,1.480745e+01,1.454002e+06
4,1.850000e-01,4.614762e+00,2.594871e+01,8.479955e+02,1.324993e+01,1.186954e+06
4,1.850000e-01,1.331493e+01,2.782408e+01,9.335324e+02,1.458644e+01,1.362756e+06
4,1.850000e-01,1.867409e+01,2.556732e+01,8.398670e+02,1.312292e+01,1.204558e+06
4,1.850000e-01,1.629101e+01,3.159708e+01,1.107836e+03,1.730994e+01,1.611735e+06
4,1.850000e-01,-8.928674e+00,2.311433e+01,7.100218e+02,1.109409e+01,9.283086e+05
4,1.850000e-01,-9.366697e+00,2.368022e+01,7.357840e+02,1.149662e+01,9.522796e+05
4,1.862500e-01,5.000653e+00,2.366668e+01,7.396159e+02,1.155650e+01,1.016939e+06
4,1.862500e-01,-7.243833e+00,2.545604e+01,8.276768e+02,1.293245e+01,1.164322e+06
4,1.862500e-01,-2.069306e+01,2.742822e+01,9.434747e+02,1.474179e+01,1.468334e+06
4,1.862500e-01,3.772932e+00,2.521484e+01,8.120074e+02,1.268762e+01,1.097752e+06
4,1.862500e-01,-1.973672e+01,3.001751e+01,1.105569e+03,1.727452e+01,1.839510e+06
4,1.862500e-01,6.618874e+00,2.959371e+01,1.064584e+03,1.663412e+01,1.727536e+06
4,1.862500e-01,7.834398e+00,2.673176e+01,9.127187e+02,1.426123e+01,1.399160e+06
4,1.862500e-01,7.345570e-01,2.859744e+01,9.991100e+02,1.561109e+01,1.548910e+06
4,1.862500e-01,9.637198e+00,2.859982e+01,1.009976e+03,1.578088e+01,1.567465e+06
4,1.862500e-01,9.241229e+00,2.729836e+01,9.514392e+02,1.486624e+01,1.497060e+06
4,1.862500e-01,-1.307609e+00,2.575093e+01,8.455205e+02,1.321126e+01,1.209744e+06
4,1.862500e-01,8.910029e+00,2.921836e+01,1.014229e+03,1.584733e+01,1.510619e+06
4,1.862500e-01,-5.299869e+00,2.459530e+01,7.631235e+02,1.192380e+01,9.787358e+05
4,1.862500e-01,6.686437e+00,2.628123e+01,8.751773e+02,1.367465e+01,1.270117e+06
4,1.862500e-01,-1.864483e+01,2.651072e+01,8.691883e+02,1.358107e+01,1.242227e+06
4,1.862500e-01,5.240147e+00,2.503534e+01,7.854147e+02,1.227210e+01,1.013810e+06
4,1.862500e-01,3.654975e+00,2.684044e+01,8.942043e+02,1.397194e+01,1.276611e+06
4,1.862500e-01,1.309360e+01,2.822133e+01,9.694668e+02,1.514792e+01,1.422465e+06
4,1.862500e-01,1.612470e+01,2.555337e+01,8.523397e+02,1.331781e+01,1.268056e+06
4,1.862500e-01,-3.297991e+00,2.542485e+01,8.437768e+02,1.318401e+01,1.250791e+06
4,1.862500e-01,-9.486285e+00,2.638672e+01,8.610082e+02,1.345325e+01,1.181402e+06
4,1.862500e-01,5.069272e+00,2.734457e+01,8.992380e+02,1.405059e+01,1.226067e+06
4,1.862500e-01,5.750794e+00,2.877265e+01,9.695154e+02,1.514868e+01,1.361994e+06
4,1.862500e-01,-4.950866e+00,3.038932e+01,1.074111e+03,1.678299e+01,1.642323e+06
4,1.862500e-01,-4.316243e+00,2.751413e+01,9.478808e+02,1.481064e+01,1.439656e+06
4,1.862500e-01,3.944408e+00,2.922586e+01,1.002337e+03,1.566152e+01,1.466338e+06
4,1.862500e-01,-1.258495e+01,2.514215e+01,8.369095e+02,1.307671e+01,1.244854e+06
4,1.862500e-01,-4.247364e+00,2.720366e+01,9.083926e+02,1.419363e+01,1.306161e+06
4,1.862500e-01,1.930968e+01,2.815443e+01,9.711515e+02,1.517424e+01,1.477850e+06
4,1.862500e-01,-1.751220e+01,2.589110e+01,8.547814e+02,1.335596e+01,1.238159e+06
4,1.862500e-01,-1.269873e+01,2.592831e+01,8.551324e+02,1.336144e+01,1.233908e+06
4,1.862500e-01,3.507260e+00,2.672946e+01,8.971791e+02,1.401842e+01,1.325329e+06
4,1.862500e-01,-1.160575e+01,2.845673e+01,9.790220e+02,1.529722e+01,1.470244e+06
4,1.862500e-01,1.639928e-01,2.303996e+01,7.167176e+02,1.119871e+01,9.453435e+05
4,1.862500e-01,-3.108667e-01,2.208785e+01,6.456124e+02,1.008769e+01,7.747382e+05
4,1.862500e-01,8.172962e+00,2.465384e+01,7.879478e+02,1.231168e+01,1.097087e+06
4,1.862500e-01,1.052678e+01,2.385761e+01,7.574288e+02,1.183483e+01,1.071520e+06
4,1.862500e-01,-2.318281e+01,2.728676e+01,8.940895e+02,1.397015e+01,1.246207e+06
4,1.862500e-01,1.801193e+01,2.755386e+01,9.261199e+02,1.447062e+01,1.331794e+06
4,1.862500e-01,-2.210995e+00,2.705749e+01,8.859398e+02,1.384281e+01,1.214342e+06
4,1.862500e-01,2.736255e+00,3.097732e+01,1.103420e+03,1.724093e+01,1.700720e+06
4,1.862500e-01,1.297288e+01,2.689041e+01,8.751287e+02,1.367389e+01,1.196804e+06
4,1.862500e-01,3.840538e+00,2.629285e+01,8.703419e+02,1.359909e+01,1.243013e+06
4,1.862500e-01,1.478301e+01,2.675231e+01,9.137388e+02,1.427717e+01,1.379960e+06
4,1.862500e-01,-1.750989e+00,2.634549e+01,8.899762e+02,1.390588e+01,1.368708e+06
4,1.862500e-01,1.309835e+00,2.743694e+01,9.332789e+02,1.458248e+01,1.396760e+06
4,1.862500e-01,-7.698589e+00,2.907049e+01,9.969461e+02,1.557728e+01,1.473103e+06
4,1.862500e-01,5.575137e+00,2.983698e+01,1.062212e+03,1.659706e+01,1.659206e+06
4,1.862500e-01,-8.123110e+00,2.755071e+01,9.287594e+02,1.451187e+01,1.353426e+06
4,1.862500e-01,9.648372e+00,2.667937e+01,9.027587e+02,1.410561e+01,1.336275e+06
