D,L,kappa,lambda,min_nstep,max_nstep,d_nstep,tlength,ntherm,ntraj,naccu
3,4,1.500000e-01,1.145000e+00,10,50,2,1.000000e+00,1000,10000,100

dtau,dtau2,deltaH
6.250000e-02,3.906250e-03,3.613685e-02
6.250000e-02,3.906250e-03,3.836323e-02
6.250000e-02,3.906250e-03,4.025181e-02
6.250000e-02,3.906250e-03,4.387603e-02
6.250000e-02,3.906250e-03,4.731304e-02
6.250000e-02,3.906250e-03,4.602712e-02
6.250000e-02,3.906250e-03,4.412200e-02
6.250000e-02,3.906250e-03,4.303427e-02
6.250000e-02,3.906250e-03,4.484701e-02
6.250000e-02,3.906250e-03,3.975086e-02
6.250000e-02,3.906250e-03,4.168694e-02
6.250000e-02,3.906250e-03,4.200020e-02
6.250000e-02,3.906250e-03,4.587794e-02
6.250000e-02,3.906250e-03,4.600354e-02
6.250000e-02,3.906250e-03,4.212662e-02
6.250000e-02,3.906250e-03,4.027541e-02
6.250000e-02,3.906250e-03,4.322130e-02
6.250000e-02,3.906250e-03,3.545795e-02
6.250000e-02,3.906250e-03,3.876562e-02
6.250000e-02,3.906250e-03,3.942806e-02
6.250000e-02,3.906250e-03,4.375919e-02
6.250000e-02,3.906250e-03,4.495060e-02
6.250000e-02,3.906250e-03,4.470901e-02
6.250000e-02,3.906250e-03,4.288718e-02
6.250000e-02,3.906250e-03,5.256224e-02
6.250000e-02,3.906250e-03,4.551533e-02
6.250000e-02,3.906250e-03,4.312796e-02
6.250000e-02,3.906250e-03,4.959774e-02
6.250000e-02,3.906250e-03,4.605189e-02
6.250000e-02,3.906250e-03,4.617291e-02
6.250000e-02,3.906250e-03,4.079740e-02
6.250000e-02,3.906250e-03,3.712991e-02
6.250000e-02,3.906250e-03,4.435135e-02
6.250000e-02,3.906250e-03,4.344709e-02
6.250000e-02,3.906250e-03,3.867445e-02
6.250000e-02,3.906250e-03,4.541258e-02
6.250000e-02,3.906250e-03,3.969503e-02
6.250000e-02,3.906250e-03,4.722372e-02
6.250000e-02,3.906250e-03,3.959121e-02
6.250000e-02,3.906250e-03,4.011537e-02
6.250000e-02,3.906250e-03,4.637891e-02
6.250000e-02,3.906250e-03,4.646850e-02
6.250000e-02,3.906250e-03,4.523023e-02
6.250000e-02,3.906250e-03,4.265764e-02
6.250000e-02,3.906250e-03,3.892625e-02
6.250000e-02,3.906250e-03,4.024967e-02
6.250000e-02,3.906250e-03,4.238877e-02
6.250000e-02,3.906250e-03,4.261529e-02
6.250000e-02,3.906250e-03,4.257976e-02
6.250000e-02,3.906250e-03,4.348887e-02
6.250000e-02,3.906250e-03,4.694475e-02
6.250000e-02,3.906250e-03,4.386932e-02
6.250000e-02,3.906250e-03,4.394113e-02
6.250000e-02,3.906250e-03,4.325420e-02
6.250000e-02,3.906250e-03,4.344853e-02
6.250000e-02,3.906250e-03,4.174326e-02
6.250000e-02,3.906250e-03,4.608488e-02
6.250000e-02,3.906250e-03,3.857558e-02
6.250000e-02,3.906250e-03,4.498792e-02
6.250000e-02,3.906250e-03,3.970966e-02
6.250000e-02,3.906250e-03,4.906774e-02
6.250000e-02,3.906250e-03,4.158695e-02
6.250000e-02,3.906250e-03,4.765193e-02
6.250000e-02,3.906250e-03,3.992462e-02
6.250000e-02,3.906250e-03,4.348956e-02
6.250000e-02,3.906250e-03,4.362185e-02
6.250000e-02,3.906250e-03,3.966591e-02
6.250000e-02,3.906250e-03,4.151048e-02
6.250000e-02,3.906250e-03,4.139698e-02
6.250000e-02,3.906250e-03,4.306531e-02
6.250000e-02,3.906250e-03,4.776401e-02
6.250000e-02,3.906250e-03,4.265377e-02
6.250000e-02,3.906250e-03,4.677868e-02
6.250000e-02,3.906250e-03,5.002286e-02
6.250000e-02,3.906250e-03,4.176511e-02
6.250000e-02,3.906250e-03,3.941050e-02
6.250000e-02,3.906250e-03,4.836037e-02
6.250000e-02,3.906250e-03,4.399761e-02
6.250000e-02,3.906250e-03,4.464805e-02
6.250000e-02,3.906250e-03,4.386979e-02
6.250000e-02,3.906250e-03,4.068606e-02
6.250000e-02,3.906250e-03,3.700940e-02
6.250000e-02,3.906250e-03,4.010867e-02
6.250000e-02,3.906250e-03,4.311625e-02
6.250000e-02,3.906250e-03,4.249107e-02
7.142857e-02,5.102041e-03,5.253600e-02
7.142857e-02,5.102041e-03,4.342219e-02
7.142857e-02,5.102041e-03,6.164080e-02
7.142857e-02,5.102041e-03,6.163119e-02
7.142857e-02,5.102041e-03,5.135738e-02
7.142857e-02,5.102041e-03,5.265561e-02
7.142857e-02,5.102041e-03,5.667097e-02
7.142857e-02,5.102041e-03,5.289329e-02
7.142857e-02,5.102041e-03,6.654928e-02
7.142857e-02,5.102041e-03,4.889614e-02
7.142857e-02,5.102041e-03,5.257485e-02
7.142857e-02,5.102041e-03,5.457925e-02
7.142857e-02,5.102041e-03,5.446799e-02
7.142857e-02,5.102041e-03,5.626525e-02
7.142857e-02,5.102041e-03,4.948825e-02
7.142857e-02,5.102041e-03,5.958424e-02
7.142857e-02,5.102041e-03,6.756142e-02
7.142857e-02,5.102041e-03,4.271043e-02
7.142857e-02,5.102041e-03,5.365818e-02
7.142857e-02,5.102041e-03,4.753238e-02
7.142857e-02,5.102041e-03,6.760624e-02
7.142857e-02,5.102041e-03,4.744321e-02
7.142857e-02,5.102041e-03,5.711744e-02
7.142857e-02,5.102041e-03,5.727006e-02
7.142857e-02,5.102041e-03,5.569505e-02
7.142857e-02,5.102041e-03,5.122392e-02
7.142857e-02,5.102041e-03,5.458292e-02
7.142857e-02,5.102041e-03,4.815142e-02
7.142857e-02,5.102041e-03,5.529316e-02
7.142857e-02,5.102041e-03,5.799353e-02
7.142857e-02,5.102041e-03,6.057576e-02
7.142857e-02,5.102041e-03,5.539474e-02
7.142857e-02,5.102041e-03,5.872571e-02
7.142857e-02,5.102041e-03,5.421768e-02
7.142857e-02,5.102041e-03,5.709968e-02
7.142857e-02,5.102041e-03,5.323751e-02
7.142857e-02,5.102041e-03,5.812987e-02
7.142857e-02,5.102041e-03,5.595414e-02
7.142857e-02,5.102041e-03,5.220465e-02
7.142857e-02,5.102041e-03,5.129091e-02
7.142857e-02,5.102041e-03,5.475269e-02
7.142857e-02,5.102041e-03,6.753043e-02
7.142857e-02,5.102041e-03,5.917840e-02
7.142857e-02,5.102041e-03,6.010741e-02
7.142857e-02,5.102041e-03,5.773586e-02
7.142857e-02,5.102041e-03,5.695974e-02
7.142857e-02,5.102041e-03,4.948244e-02
7.142857e-02,5.102041e-03,5.296189e-02
7.142857e-02,5.102041e-03,5.234718e-02
7.142857e-02,5.102041e-03,5.307086e-02
7.142857e-02,5.102041e-03,5.128550e-02
7.142857e-02,5.102041e-03,6.281041e-02
7.142857e-02,5.102041e-03,5.082339e-02
7.142857e-02,5.102041e-03,6.518567e-02
7.142857e-02,5.102041e-03,6.068866e-02
7.142857e-02,5.102041e-03,5.625862e-02
7.142857e-02,5.102041e-03,6.395570e-02
7.142857e-02,5.102041e-03,5.869784e-02
7.142857e-02,5.102041e-03,6.209476e-02
7.142857e-02,5.102041e-03,6.119849e-02
7.142857e-02,5.102041e-03,6.405313e-02
7.142857e-02,5.102041e-03,5.239117e-02
7.142857e-02,5.102041e-03,6.416083e-02
7.142857e-02,5.102041e-03,5.844276e-02
7.142857e-02,5.102041e-03,5.853733e-02
7.142857e-02,5.102041e-03,5.621138e-02
7.142857e-02,5.102041e-03,6.124618e-02
7.142857e-02,5.102041e-03,5.700104e-02
7.142857e-02,5.102041e-03,4.809156e-02
7.142857e-02,5.102041e-03,6.259713e-02
7.142857e-02,5.102041e-03,6.387412e-02
7.142857e-02,5.102041e-03,5.743868e-02
7.142857e-02,5.102041e-03,4.776586e-02
7.142857e-02,5.102041e-03,5.129335e-02
7.142857e-02,5.102041e-03,6.568940e-02
7.142857e-02,5.102041e-03,6.128172e-02
7.142857e-02,5.102041e-03,5.149222e-02
7.142857e-02,5.102041e-03,5.541135e-02
7.142857e-02,5.102041e-03,6.389560e-02
7.142857e-02,5.102041e-03,5.268282e-02
7.142857e-02,5.102041e-03,6.247812e-02
7.142857e-02,5.102041e-03,6.372513e-02
7.142857e-02,5.102041e-03,5.605055e-02
7.142857e-02,5.102041e-03,5.670768e-02
7.142857e-02,5.102041e-03,7.322497e-02
7.142857e-02,5.102041e-03,5.356002e-02
7.142857e-02,5.102041e-03,5.602733e-02
7.142857e-02,5.102041e-03,5.862575e-02
7.142857e-02,5.102041e-03,5.559863e-02
7.142857e-02,5.102041e-03,5.871144e-02
7.142857e-02,5.102041e-03,4.996663e-02
7.142857e-02,5.102041e-03,6.423526e-02
7.142857e-02,5.102041e-03,5.680408e-02
7.142857e-02,5.102041e-03,5.387830e-02
7.142857e-02,5.102041e-03,4.950861e-02
7.142857e-02,5.102041e-03,4.875857e-02
7.142857e-02,5.102041e-03,5.161831e-02
7.142857e-02,5.102041e-03,5.923977e-02
7.142857e-02,5.102041e-03,5.454710e-02
7.142857e-02,5.102041e-03,5.262044e-02
8.333333e-02,6.944444e-03,8.124455e-02
8.333333e-02,6.944444e-03,7.682998e-02
8.333333e-02,6.944444e-03,8.106104e-02
8.333333e-02,6.944444e-03,6.675969e-02
8.333333e-02,6.944444e-03,6.818488e-02
8.333333e-02,6.944444e-03,7.193707e-02
8.333333e-02,6.944444e-03,6.102746e-02
8.333333e-02,6.944444e-03,7.210256e-02
8.333333e-02,6.944444e-03,7.676474e-02
8.333333e-02,6.944444e-03,8.163547e-02
8.333333e-02,6.944444e-03,7.597843e-02
8.333333e-02,6.944444e-03,6.647251e-02
8.333333e-02,6.944444e-03,7.880132e-02
8.333333e-02,6.944444e-03,7.443337e-02
8.333333e-02,6.944444e-03,8.665914e-02
8.333333e-02,6.944444e-03,7.540006e-02
8.333333e-02,6.944444e-03,6.886694e-02
8.333333e-02,6.944444e-03,8.360194e-02
8.333333e-02,6.944444e-03,8.269971e-02
8.333333e-02,6.944444e-03,8.890470e-02
8.333333e-02,6.944444e-03,7.402119e-02
8.333333e-02,6.944444e-03,7.092355e-02
8.333333e-02,6.944444e-03,7.875083e-02
8.333333e-02,6.944444e-03,8.152473e-02
8.333333e-02,6.944444e-03,7.368930e-02
8.333333e-02,6.944444e-03,7.265290e-02
8.333333e-02,6.944444e-03,7.234152e-02
8.333333e-02,6.944444e-03,8.230327e-02
8.333333e-02,6.944444e-03,6.976713e-02
8.333333e-02,6.944444e-03,6.937467e-02
8.333333e-02,6.944444e-03,6.934030e-02
8.333333e-02,6.944444e-03,7.629092e-02
8.333333e-02,6.944444e-03,7.962577e-02
8.333333e-02,6.944444e-03,7.211345e-02
8.333333e-02,6.944444e-03,7.490311e-02
8.333333e-02,6.944444e-03,7.194608e-02
8.333333e-02,6.944444e-03,6.578817e-02
8.333333e-02,6.944444e-03,6.962980e-02
8.333333e-02,6.944444e-03,6.732275e-02
8.333333e-02,6.944444e-03,7.943753e-02
8.333333e-02,6.944444e-03,7.234002e-02
8.333333e-02,6.944444e-03,7.648031e-02
8.333333e-02,6.944444e-03,7.995751e-02
8.333333e-02,6.944444e-03,7.277521e-02
8.333333e-02,6.944444e-03,7.316290e-02
8.333333e-02,6.944444e-03,7.900085e-02
8.333333e-02,6.944444e-03,8.436493e-02
8.333333e-02,6.944444e-03,6.634353e-02
8.333333e-02,6.944444e-03,6.883499e-02
8.333333e-02,6.944444e-03,7.715465e-02
8.333333e-02,6.944444e-03,6.961351e-02
8.333333e-02,6.944444e-03,6.645649e-02
8.333333e-02,6.944444e-03,8.497025e-02
8.333333e-02,6.944444e-03,7.275475e-02
8.333333e-02,6.944444e-03,7.743898e-02
8.333333e-02,6.944444e-03,9.486266e-02
8.333333e-02,6.944444e-03,6.942971e-02
8.333333e-02,6.944444e-03,8.428214e-02
8.333333e-02,6.944444e-03,7.813981e-02
8.333333e-02,6.944444e-03,7.604269e-02
8.333333e-02,6.944444e-03,8.152146e-02
8.333333e-02,6.944444e-03,8.443723e-02
8.333333e-02,6.944444e-03,7.572796e-02
8.333333e-02,6.944444e-03,8.837169e-02
8.333333e-02,6.944444e-03,7.383566e-02
8.333333e-02,6.944444e-03,6.713526e-02
8.333333e-02,6.944444e-03,8.275950e-02
8.333333e-02,6.944444e-03,7.071798e-02
8.333333e-02,6.944444e-03,7.992758e-02
8.333333e-02,6.944444e-03,7.796399e-02
8.333333e-02,6.944444e-03,6.583673e-02
8.333333e-02,6.944444e-03,7.729560e-02
8.333333e-02,6.944444e-03,6.886852e-02
8.333333e-02,6.944444e-03,7.904647e-02
8.333333e-02,6.944444e-03,7.170790e-02
8.333333e-02,6.944444e-03,7.047372e-02
8.333333e-02,6.944444e-03,8.847368e-02
8.333333e-02,6.944444e-03,6.969170e-02
8.333333e-02,6.944444e-03,8.460636e-02
8.333333e-02,6.944444e-03,7.632730e-02
8.333333e-02,6.944444e-03,8.675909e-02
8.333333e-02,6.944444e-03,8.115141e-02
8.333333e-02,6.944444e-03,8.730605e-02
8.333333e-02,6.944444e-03,8.002367e-02
8.333333e-02,6.944444e-03,7.989335e-02
8.333333e-02,6.944444e-03,6.995192e-02
8.333333e-02,6.944444e-03,9.105048e-02
8.333333e-02,6.944444e-03,6.904072e-02
8.333333e-02,6.944444e-03,6.953798e-02
8.333333e-02,6.944444e-03,8.267201e-02
8.333333e-02,6.944444e-03,8.822603e-02
8.333333e-02,6.944444e-03,8.305233e-02
8.333333e-02,6.944444e-03,6.939292e-02
8.333333e-02,6.944444e-03,6.838265e-02
8.333333e-02,6.944444e-03,9.370003e-02
8.333333e-02,6.944444e-03,7.450976e-02
8.333333e-02,6.944444e-03,8.626917e-02
8.333333e-02,6.944444e-03,6.681443e-02
8.333333e-02,6.944444e-03,8.199879e-02
8.333333e-02,6.944444e-03,7.861183e-02
1.000000e-01,1.000000e-02,1.087650e-01
1.000000e-01,1.000000e-02,1.101117e-01
1.000000e-01,1.000000e-02,1.094594e-01
1.000000e-01,1.000000e-02,1.011066e-01
1.000000e-01,1.000000e-02,1.115249e-01
1.000000e-01,1.000000e-02,1.251371e-01
1.000000e-01,1.000000e-02,1.006645e-01
1.000000e-01,1.000000e-02,1.186875e-01
1.000000e-01,1.000000e-02,1.097055e-01
1.000000e-01,1.000000e-02,1.024892e-01
1.000000e-01,1.000000e-02,1.161281e-01
1.000000e-01,1.000000e-02,1.082400e-01
1.000000e-01,1.000000e-02,1.044145e-01
1.000000e-01,1.000000e-02,1.266432e-01
1.000000e-01,1.000000e-02,1.076264e-01
1.000000e-01,1.000000e-02,1.085559e-01
1.000000e-01,1.000000e-02,1.099072e-01
1.000000e-01,1.000000e-02,1.093673e-01
1.000000e-01,1.000000e-02,1.190804e-01
1.000000e-01,1.000000e-02,1.198990e-01
1.000000e-01,1.000000e-02,1.247556e-01
1.000000e-01,1.000000e-02,1.119085e-01
1.000000e-01,1.000000e-02,1.180723e-01
1.000000e-01,1.000000e-02,1.119681e-01
1.000000e-01,1.000000e-02,9.920766e-02
1.000000e-01,1.000000e-02,1.220179e-01
1.000000e-01,1.000000e-02,1.068460e-01
1.000000e-01,1.000000e-02,1.218856e-01
1.000000e-01,1.000000e-02,1.307984e-01
1.000000e-01,1.000000e-02,1.141842e-01
1.000000e-01,1.000000e-02,1.023464e-01
1.000000e-01,1.000000e-02,1.126339e-01
1.000000e-01,1.000000e-02,1.182991e-01
1.000000e-01,1.000000e-02,1.238480e-01
1.000000e-01,1.000000e-02,1.136557e-01
1.000000e-01,1.000000e-02,1.030620e-01
1.000000e-01,1.000000e-02,1.137997e-01
1.000000e-01,1.000000e-02,1.152772e-01
1.000000e-01,1.000000e-02,1.198642e-01
1.000000e-01,1.000000e-02,1.002240e-01
1.000000e-01,1.000000e-02,9.924448e-02
1.000000e-01,1.000000e-02,1.039848e-01
1.000000e-01,1.000000e-02,1.053605e-01
1.000000e-01,1.000000e-02,1.233892e-01
1.000000e-01,1.000000e-02,1.101868e-01
1.000000e-01,1.000000e-02,1.230174e-01
1.000000e-01,1.000000e-02,1.188892e-01
1.000000e-01,1.000000e-02,9.764206e-02
1.000000e-01,1.000000e-02,1.212395e-01
1.000000e-01,1.000000e-02,1.110638e-01
1.000000e-01,1.000000e-02,1.129015e-01
1.000000e-01,1.000000e-02,1.188256e-01
1.000000e-01,1.000000e-02,1.104285e-01
1.000000e-01,1.000000e-02,1.203636e-01
1.000000e-01,1.000000e-02,1.175220e-01
1.000000e-01,1.000000e-02,1.194095e-01
1.000000e-01,1.000000e-02,1.157938e-01
1.000000e-01,1.000000e-02,1.168275e-01
1.000000e-01,1.000000e-02,1.079929e-01
1.000000e-01,1.000000e-02,1.076327e-01
1.000000e-01,1.000000e-02,1.100302e-01
1.000000e-01,1.000000e-02,9.753731e-02
1.000000e-01,1.000000e-02,1.040744e-01
1.000000e-01,1.000000e-02,1.120636e-01
1.000000e-01,1.000000e-02,1.009658e-01
1.000000e-01,1.000000e-02,9.397729e-02
1.000000e-01,1.000000e-02,1.088829e-01
1.000000e-01,1.000000e-02,1.240967e-01
1.000000e-01,1.000000e-02,1.127694e-01
1.000000e-01,1.000000e-02,1.042365e-01
1.000000e-01,1.000000e-02,1.012883e-01
1.000000e-01,1.000000e-02,1.094914e-01
1.000000e-01,1.000000e-02,1.076427e-01
1.000000e-01,1.000000e-02,1.238274e-01
1.000000e-01,1.000000e-02,1.084706e-01
1.000000e-01,1.000000e-02,1.086969e-01
1.000000e-01,1.000000e-02,1.048336e-01
1.000000e-01,1.000000e-02,1.138649e-01
1.000000e-01,1.000000e-02,9.339225e-02
1.000000e-01,1.000000e-02,1.110960e-01
1.000000e-01,1.000000e-02,1.155092e-01
1.000000e-01,1.000000e-02,1.154380e-01
1.000000e-01,1.000000e-02,1.170511e-01
1.000000e-01,1.000000e-02,1.163119e-01
1.000000e-01,1.000000e-02,1.156859e-01
1.000000e-01,1.000000e-02,1.118978e-01
1.000000e-01,1.000000e-02,1.167501e-01
1.000000e-01,1.000000e-02,1.192097e-01
1.000000e-01,1.000000e-02,1.012470e-01
1.000000e-01,1.000000e-02,1.244122e-01
1.000000e-01,1.000000e-02,1.232089e-01
1.000000e-01,1.000000e-02,1.004869e-01
1.000000e-01,1.000000e-02,1.234046e-01
1.000000e-01,1.000000e-02,1.088004e-01
1.000000e-01,1.000000e-02,1.112270e-01
1.000000e-01,1.000000e-02,1.075976e-01
1.000000e-01,1.000000e-02,1.150157e-01
1.000000e-01,1.000000e-02,1.162184e-01
1.000000e-01,1.000000e-02,1.182138e-01
1.000000e-01,1.000000e-02,1.111987e-01
