D,L,kappa,lambda,min_nstep,max_nstep,d_nstep,tlength,ntherm,ntraj,naccu
3,4,1.816900e-01,1.328200e+00,5,50,5,1.000000e+00,5000,100000,1000

dtau,dtau2,m2
6.666667e-02,4.444444e-03,1.442011e+01
6.666667e-02,4.444444e-03,1.466606e+01
6.666667e-02,4.444444e-03,1.470842e+01
6.666667e-02,4.444444e-03,1.608265e+01
6.666667e-02,4.444444e-03,1.638501e+01
6.666667e-02,4.444444e-03,1.688968e+01
6.666667e-02,4.444444e-03,1.568361e+01
6.666667e-02,4.444444e-03,1.411072e+01
6.666667e-02,4.444444e-03,1.239392e+01
6.666667e-02,4.444444e-03,1.429351e+01
6.666667e-02,4.444444e-03,1.411301e+01
6.666667e-02,4.444444e-03,1.584500e+01
6.666667e-02,4.444444e-03,1.000721e+01
6.666667e-02,4.444444e-03,1.603976e+01
6.666667e-02,4.444444e-03,1.100173e+01
6.666667e-02,4.444444e-03,1.592958e+01
6.666667e-02,4.444444e-03,1.443605e+01
6.666667e-02,4.444444e-03,1.228027e+01
6.666667e-02,4.444444e-03,1.517158e+01
6.666667e-02,4.444444e-03,1.226909e+01
6.666667e-02,4.444444e-03,1.703983e+01
6.666667e-02,4.444444e-03,1.248712e+01
6.666667e-02,4.444444e-03,1.437602e+01
6.666667e-02,4.444444e-03,1.490126e+01
6.666667e-02,4.444444e-03,1.180246e+01
6.666667e-02,4.444444e-03,1.358289e+01
6.666667e-02,4.444444e-03,1.281843e+01
6.666667e-02,4.444444e-03,1.365045e+01
6.666667e-02,4.444444e-03,1.742097e+01
6.666667e-02,4.444444e-03,1.607392e+01
6.666667e-02,4.444444e-03,1.449273e+01
6.666667e-02,4.444444e-03,1.717324e+01
6.666667e-02,4.444444e-03,1.648117e+01
6.666667e-02,4.444444e-03,1.460449e+01
6.666667e-02,4.444444e-03,1.814498e+01
6.666667e-02,4.444444e-03,1.354071e+01
6.666667e-02,4.444444e-03,9.537724e+00
6.666667e-02,4.444444e-03,1.253760e+01
6.666667e-02,4.444444e-03,1.335965e+01
6.666667e-02,4.444444e-03,1.584848e+01
6.666667e-02,4.444444e-03,1.366036e+01
6.666667e-02,4.444444e-03,1.724073e+01
6.666667e-02,4.444444e-03,1.530641e+01
6.666667e-02,4.444444e-03,1.301487e+01
6.666667e-02,4.444444e-03,1.479802e+01
6.666667e-02,4.444444e-03,1.220938e+01
6.666667e-02,4.444444e-03,1.340412e+01
6.666667e-02,4.444444e-03,1.430369e+01
6.666667e-02,4.444444e-03,1.299589e+01
6.666667e-02,4.444444e-03,1.496920e+01
6.666667e-02,4.444444e-03,1.378918e+01
6.666667e-02,4.444444e-03,1.436504e+01
6.666667e-02,4.444444e-03,1.381047e+01
6.666667e-02,4.444444e-03,1.377354e+01
6.666667e-02,4.444444e-03,1.429169e+01
6.666667e-02,4.444444e-03,1.425545e+01
6.666667e-02,4.444444e-03,1.144800e+01
6.666667e-02,4.444444e-03,1.758433e+01
6.666667e-02,4.444444e-03,1.508901e+01
6.666667e-02,4.444444e-03,1.452837e+01
6.666667e-02,4.444444e-03,1.495173e+01
6.666667e-02,4.444444e-03,1.432180e+01
6.666667e-02,4.444444e-03,1.665503e+01
6.666667e-02,4.444444e-03,1.624975e+01
6.666667e-02,4.444444e-03,1.544464e+01
6.666667e-02,4.444444e-03,1.329623e+01
6.666667e-02,4.444444e-03,1.221260e+01
6.666667e-02,4.444444e-03,1.135112e+01
6.666667e-02,4.444444e-03,1.965516e+01
6.666667e-02,4.444444e-03,1.573053e+01
6.666667e-02,4.444444e-03,1.854389e+01
6.666667e-02,4.444444e-03,1.223060e+01
6.666667e-02,4.444444e-03,1.492990e+01
6.666667e-02,4.444444e-03,1.562843e+01
6.666667e-02,4.444444e-03,1.616409e+01
6.666667e-02,4.444444e-03,1.194058e+01
6.666667e-02,4.444444e-03,1.603862e+01
6.666667e-02,4.444444e-03,1.594817e+01
6.666667e-02,4.444444e-03,1.690358e+01
6.666667e-02,4.444444e-03,1.534223e+01
6.666667e-02,4.444444e-03,1.660199e+01
6.666667e-02,4.444444e-03,1.510343e+01
6.666667e-02,4.444444e-03,1.492696e+01
6.666667e-02,4.444444e-03,1.592642e+01
6.666667e-02,4.444444e-03,1.185513e+01
6.666667e-02,4.444444e-03,1.452509e+01
6.666667e-02,4.444444e-03,1.281177e+01
6.666667e-02,4.444444e-03,1.176573e+01
6.666667e-02,4.444444e-03,1.785177e+01
6.666667e-02,4.444444e-03,1.575771e+01
6.666667e-02,4.444444e-03,1.423866e+01
6.666667e-02,4.444444e-03,1.277213e+01
6.666667e-02,4.444444e-03,1.472214e+01
6.666667e-02,4.444444e-03,1.267849e+01
6.666667e-02,4.444444e-03,1.310523e+01
6.666667e-02,4.444444e-03,1.902365e+01
6.666667e-02,4.444444e-03,1.586254e+01
1.000000e-01,1.000000e-02,1.307914e+01
1.000000e-01,1.000000e-02,1.548537e+01
1.000000e-01,1.000000e-02,1.644727e+01
1.000000e-01,1.000000e-02,1.883904e+01
1.000000e-01,1.000000e-02,1.464862e+01
1.000000e-01,1.000000e-02,1.346057e+01
1.000000e-01,1.000000e-02,1.344779e+01
1.000000e-01,1.000000e-02,1.545584e+01
1.000000e-01,1.000000e-02,1.594400e+01
1.000000e-01,1.000000e-02,1.209131e+01
1.000000e-01,1.000000e-02,1.301870e+01
1.000000e-01,1.000000e-02,1.420687e+01
1.000000e-01,1.000000e-02,1.499494e+01
1.000000e-01,1.000000e-02,1.620132e+01
1.000000e-01,1.000000e-02,1.366409e+01
1.000000e-01,1.000000e-02,1.652114e+01
1.000000e-01,1.000000e-02,1.372706e+01
1.000000e-01,1.000000e-02,1.477975e+01
1.000000e-01,1.000000e-02,1.537113e+01
1.000000e-01,1.000000e-02,1.275384e+01
1.000000e-01,1.000000e-02,1.547081e+01
1.000000e-01,1.000000e-02,1.768339e+01
1.000000e-01,1.000000e-02,1.027354e+01
1.000000e-01,1.000000e-02,1.543815e+01
1.000000e-01,1.000000e-02,1.217197e+01
1.000000e-01,1.000000e-02,1.263368e+01
1.000000e-01,1.000000e-02,1.349973e+01
1.000000e-01,1.000000e-02,1.438968e+01
1.000000e-01,1.000000e-02,7.654426e+00
1.000000e-01,1.000000e-02,1.587728e+01
1.000000e-01,1.000000e-02,1.410776e+01
1.000000e-01,1.000000e-02,1.448729e+01
1.000000e-01,1.000000e-02,1.143994e+01
1.000000e-01,1.000000e-02,1.590917e+01
1.000000e-01,1.000000e-02,1.201172e+01
1.000000e-01,1.000000e-02,1.576578e+01
1.000000e-01,1.000000e-02,1.725262e+01
1.000000e-01,1.000000e-02,1.149989e+01
1.000000e-01,1.000000e-02,1.678899e+01
1.000000e-01,1.000000e-02,1.661237e+01
1.000000e-01,1.000000e-02,1.252997e+01
1.000000e-01,1.000000e-02,1.171276e+01
1.000000e-01,1.000000e-02,1.142537e+01
1.000000e-01,1.000000e-02,1.219939e+01
1.000000e-01,1.000000e-02,1.536099e+01
1.000000e-01,1.000000e-02,1.528597e+01
1.000000e-01,1.000000e-02,1.689317e+01
1.000000e-01,1.000000e-02,1.173044e+01
1.000000e-01,1.000000e-02,1.493782e+01
1.000000e-01,1.000000e-02,1.815830e+01
1.000000e-01,1.000000e-02,1.276091e+01
1.000000e-01,1.000000e-02,1.412015e+01
1.000000e-01,1.000000e-02,1.501979e+01
1.000000e-01,1.000000e-02,1.094853e+01
1.000000e-01,1.000000e-02,1.498380e+01
1.000000e-01,1.000000e-02,1.642270e+01
1.000000e-01,1.000000e-02,9.726753e+00
1.000000e-01,1.000000e-02,1.849975e+01
1.000000e-01,1.000000e-02,1.413172e+01
1.000000e-01,1.000000e-02,1.139288e+01
1.000000e-01,1.000000e-02,1.456747e+01
1.000000e-01,1.000000e-02,1.569672e+01
1.000000e-01,1.000000e-02,1.528809e+01
1.000000e-01,1.000000e-02,1.438297e+01
1.000000e-01,1.000000e-02,1.363772e+01
1.000000e-01,1.000000e-02,1.134960e+01
1.000000e-01,1.000000e-02,1.644796e+01
1.000000e-01,1.000000e-02,1.259345e+01
1.000000e-01,1.000000e-02,1.460365e+01
1.000000e-01,1.000000e-02,1.278291e+01
1.000000e-01,1.000000e-02,1.401187e+01
1.000000e-01,1.000000e-02,1.498881e+01
1.000000e-01,1.000000e-02,1.599181e+01
1.000000e-01,1.000000e-02,1.350255e+01
1.000000e-01,1.000000e-02,1.545160e+01
1.000000e-01,1.000000e-02,1.689202e+01
1.000000e-01,1.000000e-02,1.574678e+01
1.000000e-01,1.000000e-02,1.565868e+01
1.000000e-01,1.000000e-02,1.613761e+01
1.000000e-01,1.000000e-02,1.350338e+01
1.000000e-01,1.000000e-02,1.759224e+01
1.000000e-01,1.000000e-02,1.566182e+01
1.000000e-01,1.000000e-02,1.247795e+01
1.000000e-01,1.000000e-02,1.690020e+01
1.000000e-01,1.000000e-02,1.140378e+01
1.000000e-01,1.000000e-02,1.549648e+01
1.000000e-01,1.000000e-02,1.817213e+01
1.000000e-01,1.000000e-02,1.591410e+01
1.000000e-01,1.000000e-02,1.471060e+01
1.000000e-01,1.000000e-02,1.468580e+01
1.000000e-01,1.000000e-02,1.319482e+01
1.000000e-01,1.000000e-02,1.545644e+01
1.000000e-01,1.000000e-02,1.136513e+01
1.000000e-01,1.000000e-02,1.335194e+01
1.000000e-01,1.000000e-02,1.503852e+01
1.000000e-01,1.000000e-02,1.375795e+01
1.000000e-01,1.000000e-02,1.143408e+01
1.000000e-01,1.000000e-02,1.169283e+01
1.000000e-01,1.000000e-02,1.312483e+01
1.000000e-01,1.000000e-02,1.291785e+01
2.000000e-01,4.000000e-02,1.572425e+01
2.000000e-01,4.000000e-02,1.543662e+01
2.000000e-01,4.000000e-02,1.198396e+01
2.000000e-01,4.000000e-02,1.730359e+01
2.000000e-01,4.000000e-02,1.483136e+01
2.000000e-01,4.000000e-02,1.576246e+01
2.000000e-01,4.000000e-02,1.314507e+01
2.000000e-01,4.000000e-02,1.615851e+01
2.000000e-01,4.000000e-02,1.359036e+01
2.000000e-01,4.000000e-02,1.450318e+01
2.000000e-01,4.000000e-02,8.952892e+00
2.000000e-01,4.000000e-02,9.308694e+00
2.000000e-01,4.000000e-02,1.337406e+01
2.000000e-01,4.000000e-02,1.916868e+01
2.000000e-01,4.000000e-02,1.736190e+01
2.000000e-01,4.000000e-02,1.386938e+01
2.000000e-01,4.000000e-02,1.405919e+01
2.000000e-01,4.000000e-02,1.526313e+01
2.000000e-01,4.000000e-02,1.268640e+01
2.000000e-01,4.000000e-02,1.200927e+01
2.000000e-01,4.000000e-02,1.453869e+01
2.000000e-01,4.000000e-02,1.617488e+01
2.000000e-01,4.000000e-02,1.470167e+01
2.000000e-01,4.000000e-02,1.246059e+01
2.000000e-01,4.000000e-02,1.417381e+01
2.000000e-01,4.000000e-02,1.232774e+01
2.000000e-01,4.000000e-02,1.459576e+01
2.000000e-01,4.000000e-02,1.141377e+01
2.000000e-01,4.000000e-02,1.296244e+01
2.000000e-01,4.000000e-02,1.689059e+01
2.000000e-01,4.000000e-02,1.464714e+01
2.000000e-01,4.000000e-02,8.970237e+00
2.000000e-01,4.000000e-02,8.324583e+00
2.000000e-01,4.000000e-02,1.491924e+01
2.000000e-01,4.000000e-02,1.432819e+01
2.000000e-01,4.000000e-02,1.495156e+01
2.000000e-01,4.000000e-02,1.460289e+01
2.000000e-01,4.000000e-02,1.488333e+01
2.000000e-01,4.000000e-02,1.293996e+01
2.000000e-01,4.000000e-02,1.768177e+01
2.000000e-01,4.000000e-02,1.892252e+01
2.000000e-01,4.000000e-02,9.537959e+00
2.000000e-01,4.000000e-02,1.602822e+01
2.000000e-01,4.000000e-02,1.278335e+01
2.000000e-01,4.000000e-02,1.109438e+01
2.000000e-01,4.000000e-02,1.801279e+01
2.000000e-01,4.000000e-02,1.547807e+01
2.000000e-01,4.000000e-02,1.141503e+01
2.000000e-01,4.000000e-02,1.418013e+01
2.000000e-01,4.000000e-02,1.199003e+01
2.000000e-01,4.000000e-02,1.456291e+01
2.000000e-01,4.000000e-02,1.438516e+01
2.000000e-01,4.000000e-02,1.633529e+01
2.000000e-01,4.000000e-02,1.446232e+01
2.000000e-01,4.000000e-02,1.578436e+01
2.000000e-01,4.000000e-02,1.446565e+01
2.000000e-01,4.000000e-02,8.658318e+00
2.000000e-01,4.000000e-02,1.209739e+01
2.000000e-01,4.000000e-02,1.705995e+01
2.000000e-01,4.000000e-02,1.361445e+01
2.000000e-01,4.000000e-02,1.311413e+01
2.000000e-01,4.000000e-02,1.373859e+01
2.000000e-01,4.000000e-02,1.433586e+01
2.000000e-01,4.000000e-02,1.197625e+01
2.000000e-01,4.000000e-02,1.154701e+01
2.000000e-01,4.000000e-02,1.270896e+01
2.000000e-01,4.000000e-02,1.437755e+01
2.000000e-01,4.000000e-02,1.411710e+01
2.000000e-01,4.000000e-02,1.943542e+01
2.000000e-01,4.000000e-02,1.854199e+01
2.000000e-01,4.000000e-02,1.352070e+01
2.000000e-01,4.000000e-02,1.538103e+01
2.000000e-01,4.000000e-02,1.804467e+01
2.000000e-01,4.000000e-02,1.820266e+01
2.000000e-01,4.000000e-02,1.378374e+01
2.000000e-01,4.000000e-02,1.418395e+01
2.000000e-01,4.000000e-02,1.567418e+01
2.000000e-01,4.000000e-02,1.587823e+01
2.000000e-01,4.000000e-02,1.424143e+01
2.000000e-01,4.000000e-02,1.954331e+01
2.000000e-01,4.000000e-02,1.191566e+01
2.000000e-01,4.000000e-02,1.552115e+01
2.000000e-01,4.000000e-02,2.091408e+01
2.000000e-01,4.000000e-02,1.293783e+01
2.000000e-01,4.000000e-02,1.591436e+01
2.000000e-01,4.000000e-02,1.782661e+01
2.000000e-01,4.000000e-02,1.856064e+01
2.000000e-01,4.000000e-02,1.343828e+01
2.000000e-01,4.000000e-02,1.109805e+01
2.000000e-01,4.000000e-02,1.574826e+01
2.000000e-01,4.000000e-02,1.230817e+01
2.000000e-01,4.000000e-02,1.456533e+01
2.000000e-01,4.000000e-02,1.291909e+01
2.000000e-01,4.000000e-02,1.630861e+01
2.000000e-01,4.000000e-02,1.290571e+01
2.000000e-01,4.000000e-02,1.585921e+01
2.000000e-01,4.000000e-02,1.109270e+01
2.000000e-01,4.000000e-02,1.158145e+01
2.000000e-01,4.000000e-02,1.223295e+01
2.000000e-01,4.000000e-02,1.674291e+01
