alpha_s,top_quark_mass,energy,upper_bound_inc,upper_bound_dec
0.118,172.5,6500,0.1,0.05

theta,x1,x2
0.232934,0.0659189,0.020632
0.923365,0.0379065,0.0359993
0.51257,0.0405337,0.0344436
0.141894,0.0175022,0.0619927
0.672644,0.0327504,0.0491842
0.294597,0.0421423,0.0613562
0.674483,0.0381275,0.0327556
0.546987,0.0205191,0.06344
0.6025,0.138435,0.0306263
0.396264,0.0259169,0.0288141
0.68866,0.0368817,0.0265373
0.749982,0.0255257,0.0601623
0.139133,0.0816958,0.0401345
0.341651,0.0177934,0.0501969
0.422056,0.0890865,0.0386037
0.840421,0.0230815,0.0652294
0.210137,0.0245599,0.0423075
0.5185,0.0281722,0.197622
0.72243,0.0456172,0.0195612
0.231486,0.0288174,0.0328449
0.70631,0.0793636,0.0478677
0.221037,0.0477774,0.0360335
0.180541,0.0155582,0.0918574
0.205492,0.0840703,0.0224601
0.43046,0.0148112,0.0917691
0.0819874,0.0905183,0.0193825
0.718544,0.0173872,0.0767484
0.710151,0.0357775,0.0239867
0.161788,0.026052,0.0518131
0.657637,0.0488367,0.0239366
0.213001,0.0399701,0.0600075
0.307738,0.0602297,0.0149851
0.335965,0.0730636,0.0255121
0.824072,0.0444651,0.206971
0.202769,0.156831,0.0337919
0.739115,0.0153737,0.058058
0.759624,0.014004,0.113296
0.760588,0.0224998,0.0485522
0.244419,0.0260871,0.148745
0.661317,0.0732974,0.0128391
0.842326,0.0179828,0.109682
0.622212,0.0414222,0.0181766
0.832099,0.0163826,0.0929797
0.869273,0.0467034,0.0285658
0.212412,0.0438817,0.0432599
0.268225,0.0356368,0.034988
0.875021,0.0393787,0.037316
0.0785648,0.0166778,0.106709
0.684605,0.0325222,0.076138
0.142626,0.0408245,0.0366992
0.875786,0.0938058,0.0177519
0.325598,0.0260684,0.0675138
0.723613,0.0281914,0.0738516
0.131659,0.0474063,0.0327466
0.173009,0.057354,0.0530378
0.802898,0.0317086,0.0485319
0.503646,0.0461894,0.0288577
0.0769351,0.0932697,0.11882
0.171504,0.0303376,0.0630013
0.221224,0.0815644,0.0182291
0.11118,0.0381148,0.127586
0.29582,0.0493027,0.0218004
0.482229,0.06008,0.0222492
0.38553,0.0384373,0.03636
0.0677345,0.165381,0.226616
0.848909,0.102146,0.127406
0.729005,0.0357763,0.0522558
0.806746,0.0504831,0.025889
0.723149,0.0453159,0.0496389
0.375012,0.0213807,0.101513
0.877912,0.0199945,0.0599014
0.158657,0.0763447,0.0195543
0.256042,0.011533,0.0970827
0.0975566,0.089232,0.0324855
0.682264,0.0187802,0.0851866
0.480538,0.0268846,0.0818836
0.703873,0.0660572,0.0163571
0.525326,0.0379057,0.0438877
0.413045,0.0182956,0.0554438
0.0457468,0.257304,0.0711026
0.026556,0.0430164,0.0535069
0.947358,0.0522793,0.0523414
0.552133,0.0448104,0.0194231
0.109085,0.0461371,0.0484099
0.676974,0.0248233,0.0396429
0.891046,0.0415088,0.0867179
0.0357285,0.0639915,0.0270582
0.880769,0.0205468,0.0601977
0.316947,0.127705,0.0160832
0.803656,0.0783543,0.0414276
0.16129,0.0860228,0.0201156
0.240541,0.0614425,0.0285199
0.881266,0.023479,0.0981508
0.824547,0.0569657,0.0451115
0.13102,0.027758,0.0752161
0.605527,0.0412827,0.0196043
0.841787,0.0861846,0.0352158
0.387914,0.106247,0.0177653
0.859844,0.0348633,0.0613298
0.306502,0.0463746,0.0158642
0.162756,0.0287883,0.0741831
0.0921213,0.0247381,0.0567982
0.158181,0.0317607,0.0363092
0.480845,0.050185,0.022917
0.748478,0.0131496,0.0704867
0.210572,0.0953861,0.0490873
0.120143,0.0158337,0.0480411
0.919839,0.0729323,0.100197
0.174602,0.170771,0.0222269
0.380729,0.0487955,0.050532
0.611876,0.0605497,0.0189402
0.829961,0.0201641,0.114189
0.772585,0.0351934,0.0874121
0.832551,0.0772088,0.37566
0.877476,0.0372465,0.0350532
0.485319,0.0658315,0.0213718
0.86901,0.0428528,0.0319622
0.919717,0.0478512,0.0682341
0.368643,0.0340316,0.0239054
0.456168,0.0330857,0.0249182
0.0878374,0.018331,0.231271
0.754389,0.0573435,0.0256232
0.312247,0.0176293,0.0507233
0.0796925,0.07717,0.0948378
0.135765,0.0238453,0.0451767
0.359193,0.0724556,0.0412079
0.0706728,0.0592005,0.0414479
0.904444,0.018564,0.0996758
0.843673,0.0163791,0.0531273
0.130023,0.0826578,0.0151099
0.250503,0.0309328,0.0426916
0.206888,0.0532624,0.0462429
0.710715,0.0456425,0.0233644
0.518584,0.0661139,0.017854
0.658491,0.0328301,0.0314166
0.710168,0.047951,0.024616
0.364299,0.0655054,0.0246539
0.642103,0.0216165,0.0452196
0.335939,0.0517008,0.0254363
0.477179,0.0202071,0.0436594
0.428111,0.0537863,0.014057
0.221107,0.0143295,0.077795
0.378996,0.0167334,0.0609395
0.752601,0.0320148,0.0781272
0.642228,0.0498108,0.0198889
0.468377,0.0427845,0.0262923
0.784514,0.162378,0.0146419
0.655319,0.0228747,0.146513
0.494428,0.0262008,0.0543816
0.230989,0.0605875,0.070952
0.53276,0.087392,0.0160535
0.754702,0.0425392,0.0335572
0.8375,0.0316462,0.0321317
0.543375,0.0415793,0.0343192
0.882621,0.13912,0.0217804
0.427517,0.0425741,0.0189229
0.322388,0.0623026,0.0152789
0.343366,0.0162891,0.066724
0.557861,0.0217072,0.0407804
0.629612,0.0292181,0.0417415
0.317176,0.0299562,0.0403381
0.164485,0.0442573,0.0406724
0.614933,0.0234114,0.0776116
0.84978,0.0212896,0.0507073
0.133855,0.0238854,0.143208
0.275653,0.141205,0.0184084
0.09103,0.0452089,0.0938297
0.770654,0.104793,0.0743764
0.161346,0.0221968,0.071166
0.607769,0.0744336,0.0215704
0.558488,0.0225035,0.033122
0.563933,0.0206966,0.0433489
0.00736198,0.0200389,0.379189
0.592395,0.0257191,0.051879
0.116061,0.0513661,0.125296
0.836108,0.0297848,0.0700426
0.83052,0.0275615,0.0507685
0.204045,0.0163253,0.186954
0.709061,0.0268329,0.0464624
0.378731,0.113059,0.0196524
0.920483,0.0766548,0.0455295
0.477019,0.0735126,0.0314838
0.129382,0.0529242,0.0787179
0.167185,0.0150129,0.0671652
0.752659,0.041784,0.0235967
0.833523,0.0430796,0.0357661
0.141738,0.0162118,0.255784
0.16009,0.0803508,0.0177828
0.764091,0.0333599,0.0283673
0.159297,0.0276332,0.0472946
0.514138,0.028849,0.0463269
0.148391,0.0742284,0.0335011
0.264206,0.0415731,0.0631061
0.304796,0.0489194,0.0179497
0.684318,0.0189694,0.0657008
0.850043,0.109152,0.0157907
0.376032,0.0481067,0.019323
0.687689,0.0656127,0.0170042
0.167593,0.117913,0.0426425
0.105946,0.012949,0.0655443
0.459719,0.0233334,0.0467596
0.829746,0.0219138,0.0845837
0.0712528,0.0461608,0.0197142
0.395157,0.0203438,0.0654195
0.299769,0.0633186,0.0196367
0.904565,0.0506049,0.0793481
0.720432,0.0268521,0.051215
0.864001,0.020574,0.225897
0.0862072,0.0337191,0.0448008
0.251819,0.01933,0.0713022
0.52039,0.0358205,0.035339
0.508091,0.018249,0.0734543
0.540059,0.0941389,0.0308061
0.670158,0.0244795,0.0497332
0.0944717,0.0705855,0.0736008
0.789586,0.0175959,0.0602689
0.791561,0.0134274,0.177892
0.944399,0.0547593,0.022658
0.436201,0.0124276,0.11733
0.661601,0.0739208,0.0157875
0.651563,0.0465581,0.0319036
0.792638,0.024247,0.0564302
0.228292,0.0412937,0.0206843
0.668174,0.0716452,0.0194481
0.722791,0.0853173,0.0176937
0.237939,0.0690529,0.053989
0.753389,0.0242285,0.0391687
0.434298,0.0709937,0.0201486
0.211438,0.033851,0.0413026
0.327829,0.0292171,0.0307307
0.249503,0.0372378,0.0411556
0.348692,0.158494,0.0333011
0.939127,0.0120252,0.103009
0.638723,0.0379954,0.0197195
0.526322,0.0257267,0.094716
0.432257,0.102194,0.0253113
0.875419,0.0363632,0.0618354
0.972525,0.265716,0.0140832
0.762835,0.0335019,0.0501122
0.875711,0.0282744,0.0290333
0.621933,0.0319548,0.0332702
0.242563,0.0270051,0.045074
0.755955,0.0371233,0.0252666
0.581665,0.113095,0.0172328
0.595785,0.0219056,0.0457954
0.758578,0.016628,0.0790059
0.610033,0.0216674,0.0862945
0.626068,0.0775059,0.0149079
0.73094,0.0653932,0.0486628
0.107231,0.0342325,0.0596904
0.269854,0.0237645,0.285266
0.0708774,0.0424052,0.0306076
0.142191,0.0351776,0.0236142
0.58976,0.0146057,0.125385
0.327411,0.0238886,0.185705
0.34982,0.0167627,0.0741167
0.518177,0.0462598,0.0750661
0.122916,0.0494802,0.0155657
0.654887,0.014897,0.0808236
0.288143,0.0357237,0.122255
0.168383,0.0296889,0.025607
0.404999,0.105271,0.0163556
0.963658,0.0239812,0.0776369
0.436722,0.0342233,0.0300563
0.868664,0.114035,0.0406749
0.148709,0.0648909,0.0248093
0.856775,0.0615171,0.108242
0.642007,0.0223506,0.0491616
0.689535,0.027664,0.0930597
0.944851,0.0207243,0.0586723
0.28121,0.017929,0.0632671
0.735524,0.0153036,0.0680443
0.864957,0.0663409,0.0511162
0.924299,0.0153516,0.274453
0.676928,0.0423791,0.0200811
0.0628049,0.0185109,0.231355
0.819352,0.0349607,0.0322606
0.617306,0.0159701,0.0950378
0.388549,0.0164642,0.05222
0.0277988,0.0709608,0.0278937
0.309288,0.0237572,0.0414634
0.417166,0.0561122,0.017908
0.494265,0.0951511,0.0274073
0.412839,0.10003,0.0331373
0.198703,0.0768143,0.0286122
0.848466,0.0287534,0.0485662
0.174976,0.0269501,0.0732174
0.623773,0.0248538,0.0582351
0.916241,0.0148466,0.0814137
0.928669,0.0267269,0.0996377
0.526103,0.0223722,0.145626
0.949884,0.040773,0.0439231
0.545533,0.045415,0.0337164
0.731288,0.0230211,0.0431314
0.575171,0.018872,0.0507851
0.0883331,0.0324201,0.0561994
0.807064,0.0259029,0.0467436
0.804485,0.115685,0.0400607
0.818828,0.0934881,0.0130729
0.545238,0.0306609,0.0296197
0.484187,0.0874454,0.120556
0.820341,0.0411303,0.0430426
0.843305,0.0787379,0.0145217
0.205686,0.0358901,0.0703043
0.574725,0.0271276,0.0429162
0.555859,0.0434577,0.020141
0.0622786,0.0371393,0.0403177
0.764528,0.0535487,0.0386685
0.456555,0.116506,0.0131603
0.302673,0.0137919,0.0715506
0.252912,0.0874923,0.0150427
0.0425785,0.0383511,0.108023
0.228923,0.135054,0.026331
0.327536,0.0288191,0.047882
0.862765,0.0455398,0.0293088
0.145277,0.0386012,0.0647381
0.21208,0.0319496,0.0292546
0.243903,0.0548644,0.0312744
0.084968,0.145945,0.0649055
0.622114,0.0199673,0.0410812
0.753911,0.137889,0.0170841
0.897181,0.0564089,0.0192543
0.786958,0.0320236,0.0275206
0.796466,0.0120206,0.083096
0.055179,0.152925,0.0523042
0.740352,0.0200822,0.049684
0.381363,0.0222539,0.0638943
0.955273,0.085799,0.0202136
0.87781,0.040064,0.0235255
0.898649,0.0229458,0.30353
0.385083,0.0845618,0.0275998
0.800846,0.0165288,0.104642
0.76616,0.0673027,0.017934
0.877077,0.0346372,0.0509154
0.488836,0.0455793,0.0219897
0.507892,0.0354645,0.0353911
0.87087,0.0409156,0.0288259
0.739766,0.106082,0.0227954
0.66467,0.054279,0.0551027
0.615662,0.0215249,0.118581
0.443798,0.037643,0.040552
0.35646,0.0455138,0.0191406
0.747051,0.0319528,0.0421493
0.141622,0.0451591,0.0451315
0.2354,0.0134694,0.177092
0.897265,0.0829336,0.0287824
0.720191,0.0191591,0.0431884
0.187055,0.0140698,0.0910754
0.659657,0.423939,0.0369355
0.174069,0.0329081,0.0285421
0.80105,0.0418931,0.0284653
0.933489,0.0247916,0.0503254
0.74857,0.0151415,0.0666247
0.639793,0.0407058,0.0296522
0.903292,0.0276171,0.0302029
0.180755,0.0391041,0.0376031
0.449048,0.0518966,0.0364295
0.512454,0.0772103,0.0220767
0.623965,0.0965709,0.0153635
0.826091,0.040188,0.0277068
0.547922,0.0505263,0.0272744
0.184075,0.0222787,0.0374835
0.308348,0.0434574,0.0774912
0.689864,0.0246161,0.0677455
0.102216,0.034147,0.0618114
0.747557,0.0633227,0.07836
0.766478,0.0785451,0.0213359
0.941425,0.0573177,0.228552
0.193554,0.018539,0.177524
0.0991094,0.0954464,0.0499819
0.092236,0.0293324,0.0839563
0.72143,0.0480425,0.0251918
0.700071,0.0219545,0.0455627
0.570921,0.0614532,0.0202509
0.126018,0.404419,0.0168384
0.73602,0.029507,0.0350479
0.723517,0.0411775,0.0792793
0.968055,0.0318348,0.0639033
0.694756,0.0334625,0.0996312
0.382954,0.0173207,0.149232
0.873607,0.0917334,0.0181626
0.265405,0.0291711,0.0297199
0.720751,0.0250992,0.121821
0.102739,0.0213818,0.0815306
0.486435,0.0308791,0.0401517
0.849235,0.0649071,0.0152607
0.352054,0.0634775,0.0286455
0.338156,0.0213231,0.0582211
0.679928,0.0199509,0.0975689
0.225564,0.0448376,0.0216612
0.530354,0.0424281,0.0271516
0.82685,0.0643338,0.0151804
0.929209,0.0533309,0.0295953
0.332094,0.0252048,0.0480435
0.222654,0.0575397,0.0191602
0.438378,0.0953407,0.0140177
0.07963,0.0667071,0.0214182
0.33805,0.0980536,0.0505127
0.817403,0.0933164,0.017668
0.708661,0.0802927,0.0661724
0.769165,0.0136907,0.0534393
0.510972,0.139856,0.0139673
0.833728,0.0152901,0.0935889
0.62395,0.0213505,0.0625975
0.655507,0.019533,0.0654744
0.802815,0.0216612,0.0741392
0.0813615,0.222813,0.018734
0.350911,0.0661556,0.0146439
0.470515,0.0399341,0.0331937
0.742214,0.0135807,0.0818297
0.39356,0.0667416,0.132856
0.794052,0.024877,0.089499
0.808593,0.115057,0.0230825
0.739874,0.0571467,0.0298131
0.689719,0.107581,0.0329961
0.257799,0.0103609,0.197423
0.854748,0.0208564,0.134854
0.505773,0.13746,0.0497811
0.628963,0.071353,0.0275083
0.241877,0.0370026,0.0375977
0.206485,0.035358,0.0348238
0.205167,0.0217576,0.0338718
0.732834,0.0185286,0.0629637
0.392869,0.0213729,0.0772333
0.0493059,0.0378062,0.0547759
0.500343,0.0144552,0.066647
0.601573,0.0504636,0.0397639
0.835185,0.0388533,0.0424269
0.589744,0.0276691,0.0675237
0.271385,0.0564305,0.054539
0.133146,0.0221027,0.0817154
0.850948,0.0249043,0.0346072
0.0996502,0.0120185,0.126698
0.652344,0.0164915,0.0534653
0.85178,0.0631753,0.100464
0.329645,0.0360979,0.097904
0.776708,0.0184581,0.0722559
0.848271,0.0269484,0.143136
0.598536,0.0152013,0.0656695
0.944542,0.0673698,0.073889
0.202564,0.0179887,0.0628985
0.11806,0.0213575,0.0379177
0.183138,0.144344,0.0186038
0.746891,0.0565827,0.0761811
0.875663,0.0169207,0.0465623
0.0424446,0.029098,0.107967
0.553576,0.0374265,0.0261849
0.0193512,0.0675444,0.020951
0.616333,0.114431,0.0210753
0.854398,0.0418894,0.0327867
0.149324,0.0260939,0.0674166
0.703507,0.0144311,0.142601
0.472969,0.0229974,0.0532494
0.410868,0.0226267,0.032426
0.801923,0.0333919,0.0557969
0.0834049,0.0426895,0.0476838
0.0533856,0.0293592,0.0325922
0.379013,0.0571085,0.0155191
0.407713,0.0371523,0.0261931
0.581374,0.0391221,0.0340664
0.942949,0.0727925,0.137763
0.161733,0.0857118,0.0304802
0.450272,0.0264181,0.0362346
0.139247,0.0463647,0.068419
0.839422,0.0714622,0.0485481
0.411539,0.0386295,0.0234108
0.875768,0.0502066,0.031482
0.114923,0.0152986,0.0650459
0.198985,0.0321637,0.0249964
0.22408,0.0285005,0.0515512
0.679504,0.0663024,0.0140548
0.274126,0.0629171,0.0182237
0.665169,0.0231525,0.075197
0.264567,0.0473603,0.0327686
0.194581,0.0187591,0.0464013
0.417192,0.0440091,0.0197259
0.857072,0.0787425,0.0334644
0.78103,0.0414491,0.0537206
0.162743,0.0185858,0.169996
0.385085,0.0193034,0.0514927
0.505292,0.0196404,0.053617
0.785432,0.019349,0.068762
0.302182,0.0227275,0.0954668
0.215057,0.112561,0.0284847
0.33089,0.115769,0.0328682
0.771271,0.0171769,0.0584143
0.794203,0.130094,0.0142282
0.57102,0.0360966,0.0407752
0.355563,0.079695,0.0431673
0.297772,0.032683,0.0265942
0.638275,0.0386271,0.0454766
0.261332,0.151818,0.0145787
0.457987,0.0270055,0.0711674
0.678058,0.0152198,0.102821
0.83621,0.0223017,0.0427787
0.934677,0.0159051,0.094372
0.273573,0.0845217,0.0272244
0.217797,0.0411345,0.0349665
0.715313,0.0257745,0.138396
0.241679,0.022253,0.0601818
0.860878,0.0157017,0.0565391
0.860819,0.0268281,0.0496784
0.700463,0.0142839,0.171837
0.767979,0.109412,0.0289674
0.718334,0.0823204,0.0156196
0.360816,0.0401929,0.0304323
0.470792,0.0161007,0.0824788
0.522152,0.0438826,0.0342277
0.906297,0.0301833,0.0439166
0.544207,0.0984254,0.0480149
0.0861065,0.0319629,0.0370779
0.402885,0.0182971,0.0426938
0.26906,0.116606,0.0387077
0.784011,0.0188412,0.056167
0.522218,0.140248,0.0183278
0.334954,0.0238548,0.0406752
0.115592,0.0195546,0.0472816
0.128427,0.0600129,0.0317111
0.730403,0.0520134,0.0306655
0.35193,0.0188796,0.0443534
0.19021,0.0621461,0.0211756
0.105474,0.115851,0.0416814
0.590257,0.0308264,0.0457788
0.644045,0.134332,0.0217233
0.0269822,0.0797002,0.0123302
0.293669,0.0295312,0.0572683
0.551284,0.0413855,0.0370362
0.343007,0.0226408,0.0563176
0.316193,0.0755931,0.0161295
0.718276,0.0592293,0.0318206
0.336686,0.0322055,0.105278
0.868719,0.0244817,0.0594908
0.160907,0.0828023,0.0126756
0.842426,0.0205211,0.070094
0.271074,0.0408855,0.0247987
0.640593,0.0567186,0.0145629
0.224418,0.0212364,0.12431
0.67281,0.0702261,0.0588072
0.45021,0.0425644,0.0191345
0.476142,0.0184262,0.0881632
0.83287,0.0330029,0.0336016
0.0906333,0.0957771,0.219979
0.71926,0.0241057,0.0411316
0.402675,0.0277858,0.0288317
0.374085,0.02247,0.0554933
0.353474,0.0321339,0.0288026
0.122405,0.0492194,0.132252
0.419908,0.0295453,0.0784705
0.814211,0.0274058,0.0390383
0.0448583,0.139694,0.0157537
0.193723,0.0492742,0.0696917
0.196007,0.0193654,0.115763
0.526477,0.060745,0.0167348
0.466626,0.0226551,0.0762086
0.420843,0.0677795,0.0267547
0.760612,0.0252808,0.0738553
0.722602,0.0202528,0.065666
0.68978,0.018067,0.0653772
0.416394,0.0237811,0.0798328
0.63094,0.0506174,0.031633
0.275063,0.0689757,0.0161437
0.308673,0.147274,0.0609933
0.380336,0.0520435,0.0256443
0.705756,0.0442157,0.0256035
0.847357,0.049169,0.0524124
0.340317,0.0312701,0.0478976
0.876669,0.0579734,0.0313433
0.266984,0.0184853,0.0587178
0.589103,0.0620882,0.0344267
0.5333,0.190284,0.0180399
0.151097,0.0567693,0.0615729
0.302638,0.0197309,0.0417194
0.0709238,0.0211608,0.0882084
0.848696,0.0240202,0.310417
0.854061,0.0243819,0.0813136
0.462226,0.170211,0.0190731
0.246566,0.0224864,0.275055
0.475863,0.0644179,0.0167069
0.402769,0.0348021,0.0236745
0.241108,0.0704124,0.0155007
0.0892368,0.0556844,0.0361498
0.0962047,0.030655,0.0704024
0.32353,0.0181444,0.0467586
0.306212,0.107061,0.0152982
0.301055,0.0517033,0.0671995
0.539032,0.0326033,0.0295766
0.930065,0.0233541,0.0359926
0.387352,0.0471071,0.0534516
0.196091,0.040101,0.0257141
0.221336,0.0380516,0.161512
0.482247,0.0680812,0.0190336
0.156765,0.098963,0.0683042
0.481172,0.112023,0.0264461
0.449367,0.0134326,0.103188
0.866341,0.0191794,0.0377101
0.836027,0.0776463,0.0576903
0.774949,0.0174852,0.0525519
0.39763,0.0380071,0.0207574
0.879312,0.0125822,0.111197
0.400795,0.0214972,0.0725723
0.232107,0.0254704,0.109084
0.73285,0.0560281,0.0139134
0.605756,0.0131661,0.0812569
0.819937,0.0717432,0.0421476
0.365064,0.0517173,0.0166276
0.826911,0.0707095,0.0194169
0.766349,0.101186,0.0155675
0.680436,0.0440022,0.0191241
0.374163,0.0252949,0.0700151
0.667031,0.0545031,0.0283966
0.847876,0.0607333,0.143548
0.897807,0.0491825,0.0173311
0.826133,0.0239541,0.0628092
0.904715,0.112079,0.0167444
0.461835,0.0316751,0.101016
0.688143,0.0568711,0.0259381
0.521355,0.0199998,0.0356757
0.791132,0.0227933,0.0699856
0.269635,0.0677004,0.0790808
0.567144,0.0266908,0.0876823
0.718513,0.0260666,0.0338541
0.615423,0.0215083,0.0382944
0.640298,0.0191445,0.0832468
0.465003,0.0501558,0.040492
0.22883,0.0250747,0.0650148
0.491537,0.0395512,0.0324607
0.876514,0.0816279,0.0471358
0.167315,0.0473044,0.02764
0.268299,0.0770097,0.0152126
0.954948,0.145893,0.012704
0.749164,0.164454,0.024717
0.366703,0.028777,0.0876221
0.549932,0.0268881,0.0299363
0.784216,0.0355379,0.146869
0.877145,0.041341,0.0207992
0.572533,0.102312,0.024227
0.122474,0.0193115,0.167692
0.219914,0.149283,0.0196734
0.473263,0.0544302,0.0222274
0.52853,0.0156314,0.0487856
0.809313,0.0965583,0.0511355
0.193458,0.0255271,0.0331138
0.861389,0.0167108,0.196004
0.780639,0.0331377,0.040299
0.230389,0.0213215,0.0548094
0.266622,0.0764259,0.0182282
0.454413,0.0239605,0.0612779
0.640025,0.0262033,0.0689422
0.796463,0.0517628,0.147033
0.385899,0.0507548,0.0265963
0.821038,0.0333195,0.0308399
0.555671,0.126635,0.0221472
0.879998,0.0326862,0.0614296
0.858448,0.0182589,0.121618
0.113177,0.0503004,0.0737256
0.113962,0.101777,0.0565284
0.748423,0.0129851,0.064351
0.540418,0.0298951,0.0365009
0.380915,0.120432,0.131779
0.109958,0.0919586,0.0208541
0.320324,0.0302124,0.0439476
0.277494,0.0493631,0.0248267
0.436751,0.0191429,0.0474855
0.266758,0.0933964,0.0233918
0.58357,0.0189451,0.0651279
0.0873598,0.0422591,0.0731757
0.171168,0.0691744,0.0208237
0.876136,0.0277282,0.062456
0.225629,0.113888,0.0516293
0.764013,0.0300852,0.0280649
0.537063,0.0240206,0.0437654
0.302175,0.111288,0.029056
0.0698884,0.0474646,0.0503935
0.0993594,0.0239872,0.0765644
0.752257,0.0815933,0.0245065
0.334539,0.0507721,0.0678745
0.4686,0.0372467,0.022679
0.265479,0.0554392,0.0177222
0.0450748,0.0136768,0.0798364
0.460839,0.031633,0.0383321
0.672424,0.0187642,0.0463112
0.763808,0.0572558,0.0387523
0.15199,0.0282077,0.0347012
0.888671,0.0238979,0.0509531
0.00907226,0.0779889,0.0207882
0.318937,0.0405072,0.0208065
0.249211,0.071675,0.054806
0.936691,0.0584717,0.0426073
0.842171,0.0218605,0.078888
0.595782,0.0196611,0.067523
0.108425,0.0542612,0.0260981
0.651407,0.0239276,0.0328494
0.29814,0.0727489,0.0616238
0.529132,0.131542,0.0138585
0.118706,0.0613526,0.0278973
0.386312,0.0596128,0.0152522
0.782813,0.0208425,0.13577
0.342678,0.0216415,0.0334124
0.285545,0.045087,0.100784
0.357199,0.050028,0.0161988
0.411798,0.0611867,0.0419179
0.108259,0.0723848,0.0324824
0.575806,0.0155219,0.0550146
0.679542,0.0376775,0.0304503
0.336142,0.0273872,0.181403
0.634682,0.123983,0.0326101
0.476047,0.0539744,0.0178594
0.85945,0.0343236,0.0547177
0.693194,0.166045,0.0963417
0.3111,0.0586462,0.0462609
0.481245,0.0227585,0.0413679
0.565704,0.0631301,0.0327488
0.167296,0.0700174,0.0335188
0.379559,0.140649,0.0177236
0.433775,0.030963,0.0357903
0.0785777,0.131603,0.0254434
0.584075,0.0221224,0.0394798
0.909028,0.0141488,0.0885542
0.51983,0.0534251,0.0606061
0.198069,0.10563,0.0153432
0.105287,0.0198633,0.123856
0.265638,0.0266368,0.0435322
0.704469,0.115518,0.031602
0.698673,0.0250627,0.0851184
0.0810433,0.0492066,0.0235398
0.744144,0.0206035,0.208483
0.546912,0.0340009,0.0307307
0.743008,0.0453465,0.0255792
0.231852,0.116202,0.0272895
0.600696,0.0216416,0.0577565
0.790658,0.0262703,0.0332092
0.511305,0.0263946,0.0365746
0.160676,0.0464104,0.0356516
0.585496,0.0599397,0.0218684
0.361096,0.019171,0.0525008
0.66423,0.0694295,0.0263213
0.136175,0.0447943,0.0248167
0.539273,0.0745269,0.0231272
0.518856,0.0358302,0.0293891
0.58174,0.0661833,0.025679
0.781607,0.0210724,0.03756
0.186399,0.0231629,0.0560581
0.740493,0.05019,0.0604226
0.169736,0.0308977,0.14456
0.399828,0.0238914,0.0467079
0.328593,0.0307425,0.0372635
0.51204,0.0169347,0.226034
0.271475,0.0692811,0.0256346
0.515304,0.0158507,0.0497873
0.232265,0.0306864,0.0377361
0.753023,0.129723,0.0171691
0.484993,0.0696309,0.0195184
0.939081,0.0276052,0.0447634
0.385425,0.0212343,0.0682256
0.718874,0.041734,0.0670598
0.680682,0.020796,0.036653
0.927979,0.0354737,0.032114
0.451507,0.0482854,0.0290766
0.588932,0.0268697,0.0292301
0.339958,0.0322897,0.031505
0.217555,0.0587719,0.037004
0.226209,0.0395356,0.0853894
0.207938,0.0462033,0.0239976
0.736413,0.0334237,0.0526893
0.221934,0.0196311,0.0379796
0.307556,0.13191,0.0235399
0.378163,0.0380642,0.041456
0.213919,0.0167923,0.0867529
0.633692,0.076497,0.0542109
0.685125,0.0481169,0.0607684
0.240853,0.0952629,0.202203
0.331379,0.0152951,0.057446
0.804313,0.0390644,0.114092
0.746106,0.0667486,0.0306268
0.291178,0.0230922,0.0536825
0.38537,0.030837,0.0403586
0.810748,0.0353342,0.104146
0.820232,0.0270844,0.0308116
0.714439,0.0643899,0.0749758
0.723466,0.0857792,0.0161351
0.373257,0.0800666,0.0153632
0.0581419,0.053224,0.0239724
0.436069,0.0641085,0.0159863
0.903949,0.0241834,0.0391603
0.69714,0.0294063,0.0433048
0.20656,0.0369615,0.0262931
0.348367,0.0336814,0.0273744
0.948045,0.0203693,0.0729188
0.331907,0.0154602,0.0709934
0.407458,0.0253282,0.0555455
0.360442,0.0151037,0.0540622
0.736434,0.0321654,0.0896637
0.641157,0.0594854,0.0140796
0.233276,0.0529422,0.028471
0.389134,0.0738653,0.0181548
0.323684,0.0206,0.0524438
0.641116,0.0796847,0.0220332
0.844821,0.0298459,0.0279387
0.664002,0.0273454,0.033942
0.500759,0.0140592,0.0511517
0.976054,0.143716,0.018706
0.89659,0.0259187,0.093139
0.500063,0.038726,0.05145
0.239913,0.0229208,0.0614044
0.138318,0.0380314,0.0513313
0.57965,0.0405969,0.0253054
0.0869605,0.061747,0.0290169
0.672718,0.0659487,0.0378896
0.662925,0.0200331,0.079376
0.0715584,0.0443019,0.0893713
0.450617,0.064629,0.0154998
0.339529,0.0217842,0.178904
0.838763,0.0341425,0.0273845
0.869201,0.030212,0.0404003
0.412455,0.0157373,0.164688
0.848019,0.0125122,0.0610623
0.169209,0.0518284,0.0153048
0.154792,0.0572357,0.111117
0.337876,0.0513906,0.0216892
0.497517,0.0635716,0.0129404
0.134794,0.0347956,0.0444934
0.863822,0.0253331,0.0731317
0.485586,0.0147741,0.0690445
0.246937,0.0550478,0.0282036
0.993543,0.210052,0.0506695
0.93307,0.0117742,0.0748634
0.338835,0.0431253,0.139007
0.478608,0.0403507,0.0218334
0.893704,0.0166154,0.0499461
0.516688,0.0192939,0.0811118
0.572076,0.253553,0.0301307
0.215505,0.0119,0.187424
0.297872,0.0308027,0.0603374
0.705112,0.0279555,0.11319
0.856209,0.0511956,0.0231752
0.603856,0.0708035,0.0252304
